id,text,video_url,iteration,created_at
7986,"Currencies as well also on top of the weakness of the dollar that we've seen recently we have also seen that Ukraine's forces continue the rapid A little bit of a turn around now Paul Well, we're a little under 5 minutes away from the market open in Japan and Australia. No trade in South Korea today. Here are some of the stocks we're gonna be watching in Japan, stocks, links to the countries reopening, could well move Japan reportedly planning to end its daily arrivals cat by October and we'll also consider removing Remaining barriers to foreign tourism BHP's giant chili copper mine has dodge strike action for now for union leaders agreed to participate and talks to resolve safety concerns at Escondido and we produces like rain corp Australian agricultural company and new Focus as well. We prices surge on export on certainties in Ukraine and nuclear worries. Coming up in the next hour, we will talk strategy with saxo capital markets which is seeing a risk rally and equities. If you listen numbers, come and softer than expected. More in a moment. This is Bloomberg. ",https://www.youtube.com/watch?v=dp8PhLsUcFE,1699,2022-09-12 00:00:41
7987,"This is a Rick Asia we're counting down to Asia's major market opens we do have the mainland China and Hong Kong not to mention South Korea way on holidays but plenty of eco data to watch this week Paul including Out of China not to mention those USPI numbers. Yeah, that's right. We'll have a retail numbers out of China as well and we'll have a read of consumer strength in the United States also but we had a pretty good rally for US equities to end the week. In Australian equities performed pretty well as the week closed out as well but we're just a few seconds away from the open No trade in South Korea as you mentioned today Sherry. It's best week since late July so we'll see that really filters through to the Asian markets we are seeing Japanese equities coming higher at the moment with a kneecap gaining a percent right there the topics is also Slightly higher we have the Japanese yen though reversing those gains that we saw in the previous session and this is what we're watching very Because we are very close so that top level in the upper limit of tolerance for the BOG at the Ronda. 25 ",https://www.youtube.com/watch?v=dp8PhLsUcFE,1700,2022-09-12 00:04:59
7988,These decisions particularly the upcoming federal reserve decision next week. I think of course tomorrow's USCPI radar is extremely important. I think with the federal reserve now there is this growing confidence most of the you know speakers have given this They are fighting inflation and in fact some of them have Called for a 75 basis points of rate hike. This month so I think that's already baked in the market expectations right now. The downside surprise in USCPI is likely more for concern and that could See the dollar weakening further we've seen some glimpses of that you know towards the end of last week and we could that could potentially be a risk to watch particularly this Or also as you know the other global central banks are you know of course catching up in this tightening race we had the ECB come up with a 75 basis points rate height last week and now There is some chatter about they also consider drink quantitative tightening towards the end of the year so you know of course there's some room for other central banks to But overall I think my senses that the fed will still remain ahead of most of the other central banks if you see on a relative basis and that does keep the US dollar supported you know at least until the end of the year early next year. What could lead to a turnaround in this sentiment? So yes absolutely and then that's that's one indicator we've also noted you know we've also spoken with clients about and the the equities are ,https://www.youtube.com/watch?v=dp8PhLsUcFE,1701,2022-09-12 00:09:15
7989,"They have to show some degree of success with that policy you know given the kind of skill that that event the kind of importance that that event has going further from there I think there's I mean it's not clear how that But of course what is very clear is that Chinese authorities have this focus on growth so they started out started out Setting a five and a half percent growth target for 2022. Of course there are nowhere close to that but they don't wanna fall too you know 012 percent. So they have these targeted support measures that are coming through in the economy and that of course is helping a lot of those infrastructure companies. So that probably obviously flows down to the material Australia as well. So, I think those will continue and will ramp up as we get closer and you know, even after this CCP meeting. Alright, Strategist at sex or capital markets. Thanks so much for joining us. Alright, let's get to Bonnie Quinn now for a check at the first red headlines. Bonnie. Paul, thank you. Ukraine's forces are continue their rapid advancement Meanwhile published a map showing much of the country's forces out of the car key region without commenting further Officials in Beijing say a COVID outbreak at a top media school should be stamped out as soon as possible. The communication university of China was put Region authorities have apologized for shortages of food and medicine in areas subject to COVID lockdowns officials are strictly enforcing the COVID oh policy ahead of next month's party congress. ",https://www.youtube.com/watch?v=dp8PhLsUcFE,1702,2022-09-12 00:13:48
7990,"While Tesla's in the like make for good headlines the reality is that even if every car on the roads today when electric it wouldn't be enough to curb global emissions to avoid catastrophic climate change. Greenhouse gas emissions from transportation account for about 29% of total US greenhouse gas emissions. So what about the other 71%? What we wanna do is make that all electric. Instead of burning oil and gas to give us the energy and electricity we need. We wanna do 100% clean energy. Vehicle is all electric with no fossil fuels. We wanna do that with our buildings and if we can do it in one building, we can do it in all buildings We'll reduce 30% of US greenhouse gas emissions. Will headline inflation continue to ease. Very positive movement. Surveillance. One of the most pressing concerns facing us. Fever is breaking and economy skips off now. ",https://www.youtube.com/watch?v=dp8PhLsUcFE,1703,2022-09-12 00:17:57
7991,"Interest rates are increased at every policy meeting. At some point, you know, there's gonna have to be some variation as we start to head into restrictive territory. We're not really we're still hovering around neutral You can't keep having these 50, 50, 50 case of the RBA, 75, 7575, and case of the fair Either it's very interesting I would recommend people go back and read lail brain it's speech from last week she's the only top and of course there are a riot fed speakers but not April. Top leadership. She's just injecting a little bit of note that you know, hey, let's not forget, you know, Risks can be two way here That the growth outlook is softening globally. So let's keep an eye on her thinking about this one Let's talk a little bit about the softening of that growth outlook because at the expectation so far has been at least that the US economy strong enough to really offset any of that tightening that we might see in rates that it can actually withstand that tightening also for other economies like you mentioned Australia but What are we seeing in terms of the global recovery are we still seeing that especially after the pandemic We'll share your interesting. You just use the term. What are we seeing? You know, the global recovery. Let's just check. Do we have You know the IMS global growth forecast have been consistently downgraded. We spend a lot of time last week talking about the trade data from China. Showing imports barely the right side of positive. A very significant decline ",https://www.youtube.com/watch?v=dp8PhLsUcFE,1704,2022-09-12 00:22:21
7992,"Scares Either suspenders last time Won't necessarily repeat itself but where are the belt and sus For a dollar getting too strong for the rest of the world to really sustain its momentum. Well, this is a Always that the fed files montreal policy based on what's best for the United States and the consequences of the rest of the world are the consequences for the rest of the world in a strong dollar is one of the consequences of the Fed tightening monitor policy now quite aggressively Actually wants a dollar to be relatively firm because a stronger dollar restrains economic activity and it reduces inflation because it reduces the cost of import imports into the United So the fed is done and happy with the dollar strength. This is just part and parcel. One aspect of how you tighten financial conditions. Bloomberg opinion columnist and senior adviser to Bloomberg Economics Bill Dodley speaking with Bloomberg earlier. Coming up next, European Union, the energy ministers are call For urgent measures to tame gas prices and get liquidity to traders hit by massive margin calls more just ahead this is bloom bar ",https://www.youtube.com/watch?v=dp8PhLsUcFE,1705,2022-09-12 00:26:42
7993,"Now on Friday it was an emergency meeting by the Ministers. There appears to be a bit of a struggle uncertain issues and that's despite all of these ministers backing Overarching plans for price cap on all gas imports and a levy on power producers ahead of the meeting and you're looking Everything surge in 2020- Energy demand and that's perhaps the most To do something and do something now. Different views taken to accounts. It only makes sense. There's gonna be a bit of a difference and consensus can take time. Meanwhile, as winter approaches, we've got all these different countries having different manners You can see they're not really there yet the big Will come in the coming week that's when the real fight starts Is gonna set out concrete measures for legislation that's when the actual measure We'll start to take shape ",https://www.youtube.com/watch?v=dp8PhLsUcFE,1706,2022-09-12 00:30:58
7994,"To appreciate the cultural practices such as writing that our ancestors have practiced for centuries Bloomberg crypto Tuesdays. I think that it's hard to put your head around any narrative. Let's just be honest. We've had sort of a shift in, are we in some sort of calculation, fears, moment, people are talking about that all day yesterday. Shortages and oils we could say your countries like Germany in fact completely run out as gas in early 2023. Nervous is around shortages that could come in the future and very real nervouses around that. Liabilities or reserves and I think that's gonna blow out funding costs. I think that's probably one of the biggest risks. Certainly, I need you security is elevated. It's position and certainly we're going through transition. We have to do it more sustainably. The best For consumers at the moment is really sad to say is Pulling back on consumption conserving they're doing it because high prices tend to do that. Little more TV guests responding to our MLife Pulse question and what the most significant shortage will be in the next 12 months most seen natural gas arriving inflation as the war in Ukraine and tensions with Russia ",https://www.youtube.com/watch?v=dp8PhLsUcFE,1707,2022-09-12 00:35:22
7995,"Is going to Moscow at Moscow should keep its expectations very low. Alright, blueberry columnist, Clara Ferreira Mac is there. Let's get to Bonnie Quinn now for a check of the first word headlines. Funny. Oh thank you. The Biden administration reportedly plans to board and curves on US shipments to China of semi-conductors used for artificial intelligence and chip making royal sites on identified sources The commerce department plans to publish new regulations next month. Already communicated to companies including If elected Finance or agriculture Political and economic agenda. Sweden's right wing opposition is narrowly overtaken prime minister Michaelina Anderson's camp in an early vote count the block that includes the Sweden Democrats is likely Previously establishment China Panza launched three unmanned missions to the moon over the next 10 years. The announcements comes a day after Beijing said it had discovered a new lunar mineral that contains helium three and isotypes Maybe a future energy source. Both China and the US are eyeing the moons resources with space mining, shaping up to be a potential source of attention. Global news 24 hours a day on air and they'll be very quick take power down more than 2700 journalists and we're than 120 countries ",https://www.youtube.com/watch?v=dp8PhLsUcFE,1708,2022-09-12 00:39:40
7996,Yeah that is a different story of course essential bank there isn't putting up the cost of mortgages but nonetheless it adds to the idea that the world economy is now in a synchronized global property Downtown Chime is a so pronounce it makes up about 20 odd percent of total economic I put there we know house price and how sales are in a slump few people calling it total bottom to China's real estate slump just yet Add the idea that in the past few years say really say prices were adding to consumer animal spirits adding to household net worth and all the rest of the nav course that's not happening whether it's in China or the US or or any roads in the world highest prices are coming off to boil Rules for international travelers gives us his For the business Watch Bloomberg surveillance early edition for the news you need when you need it. ,https://www.youtube.com/watch?v=dp8PhLsUcFE,1709,2022-09-12 00:44:07
7997,"New ordinance of Tokyo To Obligation Tour the housemakers to put a solar panel on the roof. Recent Tokyo government Bloomberg Governor also mentioning that she wants to see the reopening of borders in Japan very soon. Of course, we have her new reports of an amazing on restrictions on foreign arrivals. Our next guest runs Vistajet. The world's Aircraft As a growth market let's discuss the outlook for the aviation industry He joins us now from one of us who just plains It's great to have you with us, Thomas. So, tell us a little bit about the growth market that you're seeing in Japan and why is that when restrictions Arrivals. Well, Japan is a very important market for us. It's just quick correction. We're at 350 this there bro. Not 85 so we expanded a lot over the last Years but Asia super important market it's being reached from Europe from the Middle East and from America and Japan is is obviously at at the at the center of the activity right now with China Being more close than than Japan but we see things opening up. What's the difference between a tourism flights and and the business flights that you've seen so far have they also been dented as much during the pandemic and how's that really been sold across your ",https://www.youtube.com/watch?v=dp8PhLsUcFE,1710,2022-09-12 00:48:24
7998,25 year ahead of the industry Sustainable peel new aircraft this global 7500 is the first green aircraft we have a whole series of actions that we have put in place as a company of for instance the update on our members 89% of our members now make a financial contribution through our education process that they actually increase the hourly rate that they're paying to contribute to being harbor neutral by 2025. Alright Thomas Floor visit yet founder Anne Shaman thanks so much for joining us Let's get a quick check now of the latest business flash headlines. French par distributor Strasburg energy oversold large quantities of electricity due to trading areas early last week. That's a mistake that could cost the company more than 60 1 million dollars. The company says it made quantity errors on transactions on Tuesday and Wednesday. The cost coming from rebalan And volume adjustment operations. Auto pilot system which it calls full self driving or FSD Especially around pedestrians last month Musk announced the Tesla will start charging $15 thousand for the driver assistance system that's the second price rise this year Battery giant CATLs is as large as plant in China is now operating a factory bubble the factory is a nearban which asked its population of four. 6 million to stay home on Friday and move what officials describe as a severe COVID situation CATL is Tesla's main lithium iron phosphate battery supply in Indian cement makers following the firm's 10 and a half one 1 billion dollars takeover of those companies ,https://www.youtube.com/watch?v=dp8PhLsUcFE,1711,2022-09-12 00:53:01
7999,Well it's a tricky time right now it's a month until the party congress in Beijing begins on October 16 and local authorities all across China under incredible pressure to make sure that these outbreaks have been popping up in various parts all for corners of China do not This is in which is of course Highly controversial area as well because of the crackdown on the Wegar minorities there and and also of course because of the the work camps that are there but we're seeing an outbreak in E Lee in Northern Shinjiang on the border with Kazakh Get all the headlines but in Area of Xinjong has been in lockdown for a month now since August 11 and they are been a lot of accusations and claims of food and medicine shortages and that's Swirling across Chinese social media and in a rare move the local authorities did apologize for some shortcomings and are vowing to fix those shortcomings and to make sure that people's lives are not inconvenient to bad by this month long lockdown. We're Also seeing a flare up in Beijing which is very sensitive ahead of the party congress as I said in about 5 weeks time this in the communications university of China in Eastern Beijing they've had at least 14 reported cases that campus has been put into lockdown so it's a whack a mole ,https://www.youtube.com/watch?v=dp8PhLsUcFE,1712,2022-09-12 00:57:06
8000,"Later in the month by the federal reserve. We have markets close across Asia, mainland, China, Hong Kong, and Korea. Holidays. Further volatility Natural gas market. ",https://www.youtube.com/watch?v=dp8PhLsUcFE,1713,2022-09-12 01:01:19
