id,text,video_url,iteration,created_at
6189,Material samples brought back from objects in space can shed light on billions of years of our solar system's history including details about the origin of life here on earth. A piece of an asteroid is AA piece of the earliest beginnings of a solar system But picking up rocks from the surface of an asteroid or planetary satellite isn't as easy as it sounds. It requires voyages of millions of miles to bodies that have never been seen up close. ,https://www.youtube.com/watch?v=dp8PhLsUcFE,736,2022-09-06 00:01:48
6190,"Your offshore rate this morning. Here's how your Tokyo open us that up here. Slightly higher. We're seeing a little bit more stabilization, stabilization, but things are slowing down. In terms of a slow star, I should say here, dollar, young, we're still at 140 42 maybe some little bit less a dollar strength here this morning and we're take a look at when it comes to bond futures are pretty much flat you take a Brent Crude we're seeing the opening and the lower end of things here just given Seeing with WTI though actually did touch 90 bucks on the back of that Opec Plus deal there. We're also watching Korea. I'm certainly looking at what's been going on with this typhoon The super typhoon that hit South Korea it has exited but the damage is basically been done you hear the likes of Posco Hyundai still talking about the disruptions there here today Pasco down by one% Hyundai still one% higher here but it cost me just a punch higher here your wine some strength so at least green back on the back foot a little bit during this 13 685 741 Paul Australia have just opened for trade. We do have a stag at open of course stocks opening in the alphabetical order. So difficult to get a read on things this early on but we do appear to be in positive territory that What futures markets were indicating as well and building on a reasonably positive day that we saw to start the week yesterday. Right now it's material sectors performing pretty well on the ASX. We've got the Aussie dollar fairly stable pushing a little bit higher against the green back. Not a lot of movement in the tenure either. And of course as I mentioned the big event that we're watching ",https://www.youtube.com/watch?v=dp8PhLsUcFE,737,2022-09-06 00:06:17
6191,Kiss is also defensive in nature. They paid dividends. It's a long term investment and also as you know all the governments in the world they focus on the fiscal stimulus with the focus on the infrastructure And and actually for a lot of those like infrastructure sectors there they have the high barrier to entry for example like utility social infrastructure transport etcetera and those sectors they actually have quite good cash flows and that would be able for the funds to like pay diffidence So I think this is actually very nice diversification too. In I mean in in addition to like traditional bonds and equities but for those like traditional bonds and equity portfolios we we actually have more focus on those like dividends and and incomes. Of course I'm monetary policy in China is substantially easier than it is elsewhere in the world but a different set of problems there. Are you looking at opportunities in China at all? Yeah I think we actually prefer domestic Asia to the offshore transacrities cuz the offshore like the Hong Kong Chinese I could easily they still would be affected by the volatile global markets but for the domestic Asia it's more like domestic traffic and would Like beneficiary after the the easy measures. Having said that we still expect some fortilla. I mean in the near term. Because of like the the COVID restrictions. We still seeing the weakness in the property markets. Hopefully until the the the party ,https://www.youtube.com/watch?v=dp8PhLsUcFE,738,2022-09-06 00:10:28
6192,"Six. Eight quake triggered landslides and shook buildings in the provincial capital Shandu where 21 1 million residents are under a COVID-19 lockdown. Media say falling rocks, blocked roads, damaged homes, and interrupted power supplies. Super typhoon in a more has moved past South Korea Southeast Coast leaving one person missing but few reports of major damaging and early assessment of it's aftermath Oil refiners, chemical factories, and the nation's oldest nuclear power plant, limited operations as the typhoon made landfall early on Tuesday Typhoon is also disrupted ports and air traffic across China and Japan Those are your first word headlines. Arthur was a movers here in Seoul. We'll take a look at some of these Thai food related stocks. Everything from your insurance makers, insurance makers, insurance companies, you have power companies, aposco as well. They talked about that how there was a fire that broke out there. There's still trying to figure out whether it's related to this typhoon. We're also watching some of these oil plays, giving just the bump up an oil Also up some two and a half percent and watching in terms of Tokyo here today some of these new additions to the naked 225 or something of your blue chip names the more familiar wines being added the lives of See we're watching some of those here today but Also some new names there Paul. Alright, still to come. We're gonna talk strategy in the Japanese markets with Oasis Management's Seth Fisher. He joins us ahead of the zone Hong Kong conference but up next, the likely impact for markets is trying to cuts its ",https://www.youtube.com/watch?v=dp8PhLsUcFE,739,2022-09-06 00:14:57
6193,"Of course we just got those news some draft plans here on how they're gonna at least put a cap or on maybe limit how much people to pay those energy bills with 150 1 billion dollars plan let's bring in our Editor David Stringer for more David And how is it really alleviate some of the problems that there there having an in the UK right now Hey, Morning. Well, you know, as you say, details, just being reported by our colleagues, Alex Wicker, my others in in Westminster for Bloomberg. There's initial sort of initial ideas from this trusted team. She, she obviously made it at centerpiece in the past couple I said if elected you know if if she became PM or she has this would be her first priority get out there take action to intervene to help consumers who are really suffering from from energy prices so what we know is that this is this is a package that could cost up to about 150 bill Over the next 18 months and essentially what it would do if force energy suppliers to to reduce the rates that they're charging consumers so ah you know The household in the UK were facing like an average household was facing an annual bill of around about 4000 the equivalent of 4000 US dollars for a year from October when a new price ceiling was about to kick in that night won't happen under this mechanism and and prices should stay at around ",https://www.youtube.com/watch?v=dp8PhLsUcFE,740,2022-09-06 00:19:17
6194,"As we hear about as David was discussing more about those plans in the UK and Europe to deal with the energy crisis. So a little bit of weakness comparatively speaking for the Greenback at the moment still King Dollar. Nowhere near for away from Abdicating the Throne just yet and on that note take a look at the offshore you are Concerns about currency depreciation in China still very much alive and we've seen the PBOC reduce FX reserve requirements four banks not really making much of a dents in the situation at the moment though This after the currency did hit a 2 year low let's bring in greater China senior executive editor John Leu John Valiant effort here from the PBOC but is it really gonna make a When it comes to changing that depreciation narrative. So, what they did yesterday was to the amount of effects that the commercial banks in China have to hold was reduced from eight to six%. That should reduce the amount of There is for foreign exchange here in China and in turn support the UN but will it change things much potentially not the broader picture the bigger picture is that the US is tightening monetary policy it's raising rates just as China's going the opposite direction China is It's monetary policy. It is cutting rates. And as long as that is happening, the UN is probably gonna continue to fall versus the dollar, and this is more likely the PBOC trying to make sure that does not happen too ",https://www.youtube.com/watch?v=dp8PhLsUcFE,741,2022-09-06 00:23:33
6195,"Right now and what are you doing to to combat that? It's different in different places. All demographic of shopping is completely different from food delivery and write sharing. We're 70% women and half of them are moms. And that's It's about like going to the store doing a good job of customer service of really picking the right products for the consumer and we are seeing that being very appealing Hey Facebook Hey Hey Facebook Alright, equity futures in Europe. Just opening up your last few minutes. Here's how things are looking like here. Pretty much flat so a bit more stableization here today. Dax futures are slightly higher. Why about a fifth of one% footsy futures also off flat here. Of course, still looking for any kind of news Prime minister when it comes to some of these energy bills and their plans to try to at least put a cap on that. I'm sterling as a 115 so we are seeing a bit more strength coming through Which should be good for the rest of Asia of course as a countdown to that RBA decision later on as well let's stick back to Ukraine now the prime minister there says his country has an absolute commitment from European politicians to support Ukraine in the war against Russia despite the turmoil they face and the Markets but he also told us that Ukraine's allies need to quickly help end the Russian invasion because time is on Moscow outside. ",https://www.youtube.com/watch?v=dp8PhLsUcFE,742,2022-09-06 00:27:54
6196,And we have absolutely assurment from European politics that they will stay with Ukraine Tills event Ukraine's prime minister Dennis Shamuha there A quick check now of the latest business flash headlines. Volkswagen is pushing ahead with its plan to list a minority stake in Porsche this year. Paving the way for what could be one of Europe's biggest IPOs. It's planning a listing as early as the end of this month. Enterprise. Creating up to 100 rolls over the next few years across all divisions it's also establishing a technology and engineering hub there but aims to strengthen as wealth management business and contribute to accelerating development and digitalization in cutter Up next the PBOC is taking fresh steps to support the one after hitting a 2 year low we'll have more on those moves coming up this is Bloomberg ,https://www.youtube.com/watch?v=dp8PhLsUcFE,743,2022-09-06 00:32:17
6197,"In the red here today we're also watching all things FX in particular when it comes to dollar China is the PBOC gonna set Another strong day of fixings here. That would make the 10th straight day where where they have actually surprised the market with a stronger fix. If it's number 10 Since October 2019 your pair what we heard when it comes to the FX reserve requirement ratios that were reduced last night you clearly see a message coming through from the Central Bank now let's get more on this or there's Bloomberg opinion columnist Daniel Mossy joins us now Dan can the BBOC really Turn around. The rubber bees decline. Well, I think it's important to understand when we talk about a PBOC message. You know, what is the message? They're not trying to engineer some world beating rally here. The role of the state in the FX market for a major economy is extensive but this is about nudging and about guiding about breaking any appreciation and in this instance cushioning any decline Economic fundamentals of China relative to the other large economies are working against Rally. This is about managing the decline. Kind of a floor under the velocity and saying hey guys we're still here. We've always been here. We haven't gone away. We don't want things to get out of hand. Yeah there's so many factors as you describe Dan that are beyond the control of the PBOC all it can do is try to manage that situation oh what would need to happen for the you aren't to rally in a really meaningful way ",https://www.youtube.com/watch?v=dp8PhLsUcFE,744,2022-09-06 00:36:36
6198,There are Bloomberg opinion call mister Singapore on all things dollar China here's your first word headlines now and focusing on those opeg cuts open plus has agreed to reduce oil production by 100 1000 barrels a day in October and a surprise move that reverses September's hike the cut is aimed at stabilizing global markets then take Anytime to address further market developments. Germany is reversing his policy on nuclear power as it's unlikely to meet its target for natural gas storage following Russia's latest supply cut Germany will keep two nuclear plants available for this winter only as it works to ensure it's energy security Berlin has also signed an energy packed with Paris with Flying gas to Germany as needed and Germany exporting electricity to France when demand peaks A US judge has granted Donald Trump's request for a neutral third party to review documents seized by the FBI from his Florida home. The Trump appoint Criminal investigation the judge suggested the Supreme Court may eventually have to decide the issue of executive privilege relating to a former president and those are your first word headlines Will the UK's incoming prime minister Liz Truss is taking immediate action on the cost of living crisis drafting plans to fix annual energy bills for a typical UK household at or below the current level of about $2300. So let's get more on this from Bloomberg's Rebecca tune Wilkins My immediate reaction to this is that sounds expensive. How's this gonna be paid for? What's it costing? ,https://www.youtube.com/watch?v=dp8PhLsUcFE,745,2022-09-06 00:41:03
