id,text,video_url,iteration,created_at
8974,"But it is a business and if you do not treat it like a business I guarantee you that the promoter is Individual stories and you see not only crossover but intersectionality. Federal judge said he would grant their lawsuit class action status. There have been fights in every major US sport about workers, power in the labor market. There's a guy in the sport from the guy who just got his first fight all the way up to the Conor McGregor's that is pleased with the way the UFC treats fighters. The way we've been strong armed, the way we've been coerced. Unionization in some sports. Over free agency in baseball In boxing the Muhammad Ali act which restricts the kinds of contract terms that can be imposed on boxers. The fighters who brought this lawsuit see it as the continuation of a tradition in sports of athletes fighting to have agency and power in the terms of their work. And who they do it for? Martial arts used to be pretty culturally and legally fringe in the United States. It was banned by most states John McCain had famously called it human cock fighting. ",https://www.youtube.com/watch?v=dp8PhLsUcFE,2748,2022-09-15 00:01:23
8975,"Really wanna have you all a part of that. UFC family moving forward. So, we wanna go ahead and get this out of the way. Just sign this simple contract and we'll be able to move forward as one unit. What is I'm looking at this thick contract and wondering what I should do Dana White looks at me and says Don't worry this thing takes off we'll take care of you The fighters would say at the heart of UFC's power is the contracts that it signs with fighters. Before boxing had competition boxing used to be dominated by a few dominant promoters and the contracts were ported over from boxing and the contracts are basically designed to control every aspect of a fighter's career. There are long term. They last multiple fights. Fighters under these contracts Are bound to fight only for UFC for a period of time And UFC can extend that time if a fighter declines a match or if a fighter gets injured Who the fighter fights they control when the fighter fights and then they have a number of different clauses that make it very difficult for a fighter to ever break free from the UFC if that fighter ever did want to become a free agent So one sided there really is no negotiation room for any of the things especially as you're coming up and as they're strangle hold on the sporter MMA got so much stronger. Part of what's at the heart of this lawsuit is the ways that UFC Desperately took other competitors off the board. ",https://www.youtube.com/watch?v=dp8PhLsUcFE,2749,2022-09-15 00:05:48
8976,"Referred to what it was doing as choking off oxygen to the competition. The most important oxygen that UFC allegedly Foul of the law by cutting off to its competitors is the fighters themselves. Martial arts world there is no negotiating. Very strict never ending contracts and that's the case to this day. UFC just says oh you won a fight for us you signed here if you don't want to we've got 20 other guys that'll take your spot 7080, 90% of the top fighters under exclusive contract. Meaning that those fighters are not available to any other MMA promoter. In fighters, even if they wiggle their way out of the very restrictive contracts that you have seen post Didn't have another Or mixed martial arts option There weren't robust rivals to go sell their work to. On Tuesday afternoon a class action lawsuit was filed in US district court in San Jose against a zumba LLC with fighters kung lee quarry and john pitch attached to the soup Jackson. Came to me and says hey come I know this lawyer he will help get the fairness for the fighters you know in in the marketplace and I decided I wanted to step up for all the fighters that being affected at the end of 2014 6 years ago now Group of now all former fighters Auntie trust class action lawsuit against UFC In broad terms the case is an any trust case where we're claiming that the UFC is both a monopoly and a monoposony ",https://www.youtube.com/watch?v=dp8PhLsUcFE,2750,2022-09-15 00:10:07
8977,"Bartender As a personal trainer just to make ends meet. Nate Quari told me that over his time in UFC he fought fights while he was tens of thousands of dollars in debt coming into the fight Brutal war and they battled for four and a half rounds until one guy's body just gave up and then you find out oh that guy made $60 thousand for that fight. In one of the hearings in this lawsuit Sees attorney argued that if the fighters were really the product if all that UFC were selling were the fighters then the fighters wouldn't need you to see it all that a fighter is not Of the UFC product An Apple engineer who makes a cool iPhone is the product that Apple is selling. Make this whole thing happen. And walk this path right now. We are the product. If the fighters are not the product, then go ahead and release us from our contracts. You'll do fine without us. Clearly. It's the identity and rank and popularity of those fighters that attract the eyeballs. And make the sport what it is. And if you can lock all those up and keep them from other promotions. You can dominate Which is what they've admitted they've done. ",https://www.youtube.com/watch?v=dp8PhLsUcFE,2751,2022-09-15 00:14:25
8978,"Every nation that's a coastal state has some region of the sea floor that falls within their territory of waters and many countries including the US the area that's underwater exceeds the area that's Water. So, huge amounts of nations, areas, and regions are just really unexplored, uncharacterized. We know really know what's there. We know less about our sea bed than we do about the surface of the moon or mars. Only 20% of it has been mapped. A map of the sea floor could lead to all kinds of discoveries like new marine species and rare earth minerals like cobalt that we need for electric cars and mobile phones. The value of all the gold deposits alone on the sea floor is estimated to be around 150 1 trillion dollars. I'm up could also help us when tragedy strikes Malaysia Airlines flight 370 disappeared from radar screened mapping of the ocean floor is being carried out problem is that the southern Indian Ocean is just so incredibly huge Fundamental piece of understanding of who we are, where we are, where things are, once you understand something, you start to value it more ",https://www.youtube.com/watch?v=dp8PhLsUcFE,2752,2022-09-15 00:18:48
8979,Him up to his recent to 20% and all the information collected is freely available The more data we have collectively and other people can access the the faster the discoveries are made which really pushes forward are understanding it a faster rate than if you held on to that data and it was only you with that data. Things like machine learning and artificial intelligence are also going to kick in in the next decade. Because with all this data they'll be able to make connections that a lot faster than perhaps we would have been able to which then again feeds our human understanding and also gives this new ideas new ways of thinking of expiration Until the early 20th century mapping technology was simple usually a weight attached to a long rope known as a deadline. After the Titanic sank in 1912 explores proposed using sound waves to find its hole in the North Atlantic this led to Sona the most common technique used for mapping today Operated by the schmidt ocean institute the falco is an 82 m long research vessel. Equipped with two multi-beam so nar systems that have Deborah Smith and a team of other marine technicians to mop over a one 1 million square kilometers of the sea floor From somebody with AA rope with some knots to Acoustics that is I call it math magic but it is incredibly advanced mathematical technology to be able to measure the distance in time of travel of sound on a moving ship. ,https://www.youtube.com/watch?v=dp8PhLsUcFE,2753,2022-09-15 00:23:08
8980,"That feeling of looking out over this big landscape but I mean I think we'll get there soon VR and other kinds of technology but it's really Spectacular to think about especially with the familiarity that some of us have with these features like what it looks like. We look at at the ocean and it just looks flat. Maybe with little bumps. We really don't think about all of this that's underneath and it's really Landscape it's just hidden from us. With more than 90% of the ocean deeper than 200 m fleets of autonomous vehicles could make the data gathering process faster, cheaper, and safer. A new discoveries might help with exploration of all kinds. Provide us with huge insights as we go out into space as well and look for life and other kinds of life forms. I also think in this next few years We will have a different kind of access to the ocean because of virtual reality and augmented reality and so that will allow us to sit in our living rooms and really experience what's underwater in a different way and see it this different alien planet. ",https://www.youtube.com/watch?v=dp8PhLsUcFE,2754,2022-09-15 00:27:26
8981,Chicken nugget style dishes is based out of San Francisco and got their start in 2011 developing plant based egg substitutes like mung bean scrambled eggs and mayonnaise But it wasn't until 2017 that they announced they were shifting focus to a cultured meat product In order to feed the world that we live in a lot animal protein we need to take a third today and it'll be more tomorrow of our world and make it dedicated to feeding chickens and cats Areas that are filled with biodiverse rainforest taking a bulldozer to them and planning soying corn to feed the chickens that we Tiny little space. Why do we need to cause any harm to any other living thing to have dinner that taste good Does not have to be that way and those things underly the force of The meat alternatives that have made it to the market thus far have been plant based imitation beef and pork made from ingredients like pea protein and coconut oil by companies like Beyond Meat and impossible foods That's a very different proposition from cultured meat which is made from actual animal cells. I'm a huge fan of any company of any person trying to make a product that's improving the food system including all the plant-based proteins maybe in some future menu you'll have this kind of cultivated chicken and you'll also have a plant-based version that's fine but I guess you have to ask yourself in our lifetime is that diner likely to also The conventional option on the menu too. Need a more permanent solution. To this problem and we just think this is more likely to be the the path to achieve that. ,https://www.youtube.com/watch?v=dp8PhLsUcFE,2755,2022-09-15 00:31:51
8982,"This meets has already started working on culturing other animal cells as well. We've done duck, we've done chicken, These are things that are favorites in various parts of the world. For instance, you know, people in America love beef and chicken. People in China love ducks. So, we wanted to show that we at Memphis Meets can produce meats that we are the global population love to eat. There's a lot of similarity on how we grow the meats from various animals or fish but they're also different because the nutrients they need and how they actually come together to form the final product the meat and I think it's very similar to how we also grow various animals. There's similarities in the feed that we give cows and takes and chickens But there's also difference is how we cultivate and it's very similar for us as well. So we've been working with the FDA and the USDF for the last 3 years and really developing the guidelines on how this food should be regulated when we come to the market. As soon as we get regulatory approval in the United States. People will be able to go to their supermarket and buy it and enjoy it. They'll be able to go to a restaurant near An auto meet directly from animal cells. But it's not just getting the meat right once approved the gates open to a very high potential demand and scaling becomes the next big hurdle Before we can only make chicken for myself my friends my preferred my family my colleagues now we actually have the ability to make chicken from millions of people so that allows us to invest in to allow the economy subscale to drop the price the second is we need a reduce a cost of the nutrients that these cells are consuming so they chicken feed raises ",https://www.youtube.com/watch?v=dp8PhLsUcFE,2756,2022-09-15 00:36:19
8983,"Impossible foods might be the world's most ambitious company. Just listen to founder and CEO Pat Brown. People wonder how big the plant based meat industry is gonna be. It will be the meat industry in 20 years. We're gonna look back and basically say, wow. Back in the day when Houston's animals to make meat. Yes impossible stated goal really is to replace the use of animals as a food production technology globally by 2035 A $one. 20 billion industry not to mention a source of sustenance as old as time. To be fair the company has got a lot of people talking about its products so there's this thing called the impossible burger let's call the artificial meat the realist fake burger in the world Not that. But before impossible foods can take over the world it's going to have to overcome strong competitors penetrate tough new markets and generally transfer its product from a conversation piece into a new bit with a staple food ",https://www.youtube.com/watch?v=dp8PhLsUcFE,2757,2022-09-15 00:40:34
