id,text,video_url,iteration,created_at
6997,"And his brother Frank Fertita See was struggling as were other mixed martial arts promoters. It was pretty much a fixer upper. The money that they spent to actually purchase it for two 1 million dollars was much less than the money they quickly had to sink into it in order to revitalize it. They pulled off a multi-pronged strategy that was quite successful. First, they did what White has referred to as running towards regulation. They found ways to make compromises with state regulators so that the sport would not be illegal. And at the same time, they also popularized it. They made gambles like paying the production costs themselves for the first season of a reality TV show, The Ultimate Fighter on Spike TV. UFC under Dana White had a gift for weaving compelling personal narratives and rivalry people throwing shoes Coming to the octagon with who let the dogs out playing while he was dragging another guy on a leash. My first contract with the UFC is kind of an interesting story because here I am on this reality show the ultimate fighter and they started to realize how big of a stepping stone this was going to be for the UFC set us all down individually put a contract in front of us and said Hey we realize this is gonna And we really wanna have you all a part of that. UFC family moving forward. So, we wanna go ahead and get this out of the way. Just sign this simple contract and we'll be able to move forward as as one unit. ",https://www.youtube.com/watch?v=dp8PhLsUcFE,650,2022-09-09 00:04:09
6998,"Star trying to compete with UFC. Strike force was bought out by UFC Because they had the rest of my contract. Now, I'm under a contract where it's only a 18 month contract with six fights but 5 years later, I'm still stuck in the contract. The month before UFC's parent company Zufa It's acquisition of strike force. A UFC executive Sent an email and the subject line of that email was we own MMA. And the UFC has admitted in documents that have now become public that they've almost never lost a fighter that they wanted to keep. In internal UFC emails We now know The company referred to what it was doing as choking off oxygen to the competition. The most important oxygen that UFC allegedly ",https://www.youtube.com/watch?v=dp8PhLsUcFE,651,2022-09-09 00:08:26
6999,Allegedly violate the any trust laws it would pay it's fighters 50% or more of the revenues is generated just like baseball just like hockey just like basketball If instead of paying 20% of the revenues generated it paid 50% or more of the revenues generated The fighters would have made $one. 6 billion more during the period that we measured 2010 to 2017. When you write about allegations against companies in particularly about lawsuits against companies Those companies Don't wanna say a whole lot about them Are pretty dismissive of the significance of litigation against them. UFC in their comments to me Been pretty feisty about this saying that they see this lawsuit actually as a threat to the ability of businesses to take risks in succeed And that they don't wanna Roll over. That they want to fight it and they want to defeat it. The fighters I talked to describe having side jobs Reliant on UFC in part because Taxes and expenses they weren't making enough money to feel financially secure. Overview of my career from a financial Is you know something I've had a challenge in admitting I could tell you now that I lived in my mom's Natash garage the entire time I was fighting and I had a second job is about turn a bartender a third job as a personal trainer just to make ends meet ,https://www.youtube.com/watch?v=dp8PhLsUcFE,652,2022-09-09 00:12:47
7000,"So we are likely in for many more months and years. Wrangling over this. Kyle Kingsbury said that he doesn't think any settlement would be acceptable unless it includes a change to the restrictive contracts that UFC uses to keep fighters bound to the UFC My son's about to turn 6 years old and it started when he was in the womb. You know, we're we're in this thing to the end. To change the sport forever we want the same freedoms that are offered in any other major sport we're every other major sport has gone through what we're going through right now. People tell fighters. Yo, just shut up. Look at how lucky you are. Well, no, actually, we're fighting for what we believe in. We're gonna continue being fighters and that that's how we how we're made. ",https://www.youtube.com/watch?v=dp8PhLsUcFE,653,2022-09-09 00:17:05
7001,"Looks like all that black those are the parts we haven't mapped yet. And most people think that the sea floor is actually mapped because you'll see a world ocean map and you can see some shape of the sea floor but most of that is based on prediction roughly 80% of what you see for the world ocean floor is modeled based on measurements of the sea surface height and a computation Based on gravity. In 2017 the nip on foundation and the general bathroom metric chart of the oceans or jebco launched sea bed 2030 It's a collaborative project to collect and collect data ocean wide and create a complete map of the sea floor by the end of the decade To do this would take one ship around 350 years at a cost of up to three 1 billion dollars that's why data is harvested by all kinds of vessels from fishing boats to freighters Because there is so little data It's important that Vessels that are capable and willing to acquire data while they're just moving around the ocean. Do so. So, we have a lot of data that's collected during transits. There's a lot of academic requirements to make data publicly available. There's industry data that's starting to become more and more available. There's government data. So, there's a lot of different ways that this data is coming in and it's a really messy and challenging Put together but what's exciting is that it's a puzzle to put together Since see by 2030 launch the area mapped has risen to 20% and all the information collected is freely available. ",https://www.youtube.com/watch?v=dp8PhLsUcFE,654,2022-09-09 00:21:35
7002,"Data about so it really depends on the depth of the sea floor in order to How much you can define an object This variation in depths means that mapping resolution will range from 100 by 100 m in shallow waters to 800 by 800 m in the deepest parts of the ocean which go down as far as 11 1000 m. Remotely operated vehicles or ROVs can then be sent down to investigate sea bed features up close And now we're gonna drive the RV down at a high rate towards the sea floor on a recent marketing expedition scientist on the falcon discovered a 500 m Coral structure in Australia's Great Barrier Reef the first to be discovered in over 120 years. A place that is incredibly popular, well visited, well traveled, you know, we're still finding new things. You don't know until you map it and so until you get that sort of high resolution picture, you don't know the sand waves or the old river beds that used to be there or the waterfalls off the side of a volcano that used Above the surface and now is below the surface. It's a little bit of everything. Think of let's say Hawaii or some place where you see a volcano above the water. Picture that below the water. I'm really kind of obsessed with the whole concept of scale here. Although we can create threeD models and you know, kinda come up with these visualizations. It's not the same as that feeling of Out over this big landscape but I mean I think we'll get there soon VR and other kinds of technology but it's really ",https://www.youtube.com/watch?v=dp8PhLsUcFE,655,2022-09-09 00:25:52
7003,"Omnivores. We've come a long way from our hunter and gathered roots. We have managed to establish a whole industry designed to feed almost seven. 7 billion people. We've maximized production and we managed to reduce hunger over the past couple of decades. And although we've become exceedingly Efficient at putting meat on the table raising livestock animals by the billions comes with its own set of consequences. If animal agriculture continues to expand the way it has there is a race that we won't be able to stop climate change. But with rapid advances in technology we might soon see a food industry that leaves all those problems behind. I'm about to be one of the world's first commercial customers for lab grown meat cultured meat to eat just as the company and I'm very very excited. Here is the chicken It's pretty crispy outside. It's really good. I mean, look, it's really tasty. Here at 1880 in Singapore culture chicken is being served under a regulatory approval granted by the Singaporean government It's the very first time a cultured meat product meet made from animal cells grown in a lab has been approved for commercial sale. Eat just the company behind these chicken nugget style dishes is based out of San Francisco and got their start in 2011 developing plant based egg substitutes like mung bean scrambled eggs and mayonnaise ",https://www.youtube.com/watch?v=dp8PhLsUcFE,656,2022-09-09 00:30:11
7004,"For instance Be mercy cells in a liquid broth that contains the nutrients that the cells need to survive and be healthy and to grow we really need these cells to multiply to reach the numbers that are sufficient to make a meat product We're looking into the cells that are really important for me so we think about muscle cells, fat cells by the eyesolation we are able to form those muscle tissues in culture. The culture happens inside of a fermentation tank what we call the biorector which is essentially providing the same conditions as the animal body warm temperatures some serve mechanical stimulation so that the cells are exposed to a very similar conditions that they Inside of the animal After the cells were lift and reach a certain density the final step is essentially to separate those cells from the liquid breath that they are in Make sure that the product meets our quality and safety standards and then those cells are ready for consumption. Milk, cheese, yogurt. A lot of those derived from fermentations. The only difference is that they are starting from a different cell type. In disguise we're just using the animal cells as the initial and beginning of the product Eat just as developed chicken nuggets so far with far more textured chicken breast plan for the future. But another cell base meet startup memphis meats has already started working on culturing other animal cells as well. ",https://www.youtube.com/watch?v=dp8PhLsUcFE,657,2022-09-09 00:34:29
7005,"And Tyson have invested in space it's this destructive potential of the the market as well as the promise to greatly reduce the climate impact of meat production that has attracts investors. It remains to be seen who will get regulatory approval in which countries and whether consumers will like lab go meet enough to make this switch No evidence that lab grown meat is any less healthy than traditional meat there's an ongoing debate over how healthy eating meat is in general But if these products are a success they could be the beginning of a more humane less destructive meat industry. The food and egg industry is the most innovative industry in the world. It's always figured out how to feel a growing population. And we've never failed doing so. And it's been very clear to us that we are part of that and we're gonna figure out how to feed the next three 1 billion people joining us. And I just seen evolution. We can do this a bit differently. We can do this in a way that is consistent with the kind of people that we wanna be, the kind of planet that we all wanna live in, we can build a food system that reflects really the best characteristics of who we are and that makes me really helpful. ",https://www.youtube.com/watch?v=dp8PhLsUcFE,658,2022-09-09 00:38:50
7006,"Their digestive systems produce large quantities of the powerful greenhouse gas methane. In fact it's estimated that livestock farming is responsible for nearly 15% of all greenhouse gas emissions. It takes 89% less GHGs 87% less water and 96% less land to produce its burger The key of course would be to get people to actually eat the thing which is where the company's secret ingredient comes in. Hey genetically engineered substance with a bloody iron rich taste like red meat. Is a very controversial part of the impossible burger. It's also what makes the impossible burger what it is. There are a lot of consumer groups and anti GMO groups that oppose the impossible burger because of the heem. Studies on its safety are pretty short term but the FDA has approved it and the company says it's Safe and there isn't any evidence that it isn't. Critics have also challenged the company's claim to health advantages over traditional meat. Pointing out that while the impossible burger has less fat, sodium, and calories, then it's beefy cousin. It's also more highly processed But let's be real. We're talking about mimicking hamburgers here not kale salads. These burgers are definitely better for the environment so that's a plus but they are not necessarily better for your health. And the impossible burger made it debut in 2016. Their burger began it's life in the public when it was sold at David Shanksma Fuku ",https://www.youtube.com/watch?v=dp8PhLsUcFE,659,2022-09-09 00:43:06
