id,text,video_url,iteration,created_at
1657,Winter isn't coming for crypto it's already arrived BTIG just wrapped up it's second annual digital assets conference featuring 180 companies a big focus ,https://www.youtube.com/watch?v=03GGAVD1MgM,1,2022-09-21 13:49:54
1658,"That's not keeping them from coming into the space setting up shop getting up to speed on where things are frankly that was AA big part of what our conference was all about at the same time I think you're seeing pockets of web three that are performing significantly we're just talking about the ethereum merge Ethereum's move from proof of work to proof of steak as created enormous For staking. Platforms speaking during our conference that we're telling us that there volumes have doubled during the first half of the year and they expect them to ramp up further now that the merge has occurred in and frankly if you look at the publicly treated companies out there a company like Coinbase Has a sticking platform available for both retail investors and institutions you know we think that's an overlooked part of that story For for web three to really take off it would need to have other assets on on top of web three that are also carrying their own value too I mean we we've seen a wipe out in some of the kind of annexed nonfungible tokens that have been on top of the the ethereum blockchain and so and so even That that downfall and some of that value for the assets that are on top of the blockchain you know where do we start to regain some of some of the attention or some of the fan for or comfortability with Saying, you know what? I'm I'm willing to ascribe value to something that's sitting on type of a web three platform that perhaps they haven't fully wrapped their heads around yet. Right? NFTs are a good example. Think that in retrospect ",https://www.youtube.com/watch?v=03GGAVD1MgM,2,2022-09-21 13:54:26
1659,,https://www.youtube.com/watch?v=03GGAVD1MgM,3,2022-09-21 13:58:39
1660,"I mean you sort of zoom out all of this and he's just coming out of in videos GTC conference where they tend to announce all of these things but sort of hanging over the industries what Going on with fundamental chip demand and on that front we got a downgrade for migrant today from the zoo a price target cutted another firm because there's a little more pessimism there I love the shares of trading higher yeah we've BMO and Wells Fargo what I had and change the price target and you know it's just because people aren't buying PC Or they were coming from the absurd demand we saw during the pandemic and that's just fallen off a cliff. You don't need to buy a PC every year. Look, we talked about smartphones, right? I mean, these are more expensive than PC's fourth most part, right? 999 for a base model of IPhone Pro. But you know, people are willing to do that for smartphones because it's the one device that they always have on them, right? Even during the pandemic, I'm sure you were walking around your home with this. This thing is in the bathroom all the time. Yeah. But your your PC, that doesn't do it. You know, Stays there. Use it for work and then I like I'm done unless you're gaming. In which case, it's gaming work and then the rest of the time you have this on you. So, people just don't see the need to go out and buy those. We're also talking about smartphone demand dropping though and that's the other issue, right? They have Nand, chips, and they have D Chips. Those are in both PCs and smartphones and just the demand is now dropping as we see obviously the economic issues that people are going to be dealing with. As well as inflation. So, I I don't know how much this will bode for or how well this will bode for in video. Obviously, they had those Prior cuts to their outlook in the prior quarter and so you know I don't necessarily know that that's going to mean that these ",https://www.youtube.com/watch?v=03GGAVD1MgM,4,2022-09-21 14:03:16
1661,"Welcome back to Yahoo Finance Live. Everyone, we've struck the top of the 10 AM hour on Brad Smith with Julie Hyman, Brian Sazi is on assignment and we're gonna take a quick look here at the market. It says, we are about 32 minutes into trading right now. The Dow Industrial average the S and P 500 the Nasdaq composite all on this fed day are higher by about six tenths of a percent for the down the S and B 504 tens of percent for the Nasdaq composite we've also got some breaking news on the housing front for that I'll Is on over to Julie. Yeah, existing home sales here is falling for the seventh straight month. This is the August figure. However, they're not down as much as estimated, down by 4 tons of one%, the annualized pace, now four. 8 million still the weakest since May of 2020, but it's not as bad as the four. 7 million that had been anticipated. Of course, we all know Mortgage rates mortgage rates which hit Above six% for the first time in more than a decade that is definitely affecting affordability and affecting the ability of people to buy homes right now so again we saw a decline of four tenths of 1 month% over month in existing home sales by the way that figure is 17. Four A dip of 17. Four% if you look at the year over year figure so all of this interesting as we look at the housing market and how it feeds into the broader economy let's talk about that now joining us to discuss his first American deputy chief economist ",https://www.youtube.com/watch?v=03GGAVD1MgM,5,2022-09-21 14:07:53
1662,"Is the exception not the rule. It was incredibly hot sellers market. You were still in a seller's market across many top markets across the country certainly not as competitive as it was early in the year or last year but still very much in in sellers market I think you'll start to see house price to celebration to more reasonable pace you know historically it's been about four to five% So the housing market just needs to adjust to this not so new normal of higher mortgage rates slightly slower sales pace and more moderate house price growth. And so for the prices that that even new homeowners are looking at or trying to get into right now. You know, I guess I think in kind of thinking on my own personal Here. A little bit but you know, even for those of us who are just looking to get into their first home, you know, this this can have a much larger implication on households ability to to build equity and build wealth over time too. Even if they, if, if they are priced out of the housing or buying opportunity right now, do you have a sense of what that Could look like more long term So it's there's still this fundamental demand for for home buying in the United States. There's this massive generation of millennials that continues to age into their prime home pioneers and they are buying later in life compared to their generational predecessors. So, it's really a question of when not if ",https://www.youtube.com/watch?v=03GGAVD1MgM,6,2022-09-21 14:11:56
1663,,https://www.youtube.com/watch?v=03GGAVD1MgM,7,2022-09-21 14:16:08
1664,"But isn't the only central bank on our radar with most around the world actually raising rates Sweden's risk bank excuse me most recently hiking its own rates to keep up with the ECB all of this as the US dollar remains strong for a global view let's bring in Krishna Guja who is the ever core ISI Chairman, head of global policy and central bank strategy. Thanks so much for joining us here this morning. First, going into this meeting, you're expectations and and will the US federal reserve and the FOMC committee. Will they be kind of in locked step? Do you believe in term of their aggressive nature? Perhaps, with the rest of the world So, it's great to be with you. Thank you for the invitation. Look, all the major central banks in the world, China and Japan whether it's a special consideration all the others are jacking up rates aggressively fundamentally because everyone is graphling with some version of a serious inflation problem and the detail of that difference from one Tactics and strategy that central bank using but the trend to rate are moving quickly home Prospectively staying there for longer that is certainly a global trend and we fully expect friends going to be taking it further step in that journey today And so, how far, how many steps is it going to take? I guess Krishna in the case of the Federal Reserve. Debate now seems to have moved from what are they doing at this meeting with the broad expectation 75 two Where will they end what will the terminal rate be because we really seen expectations move up. ",https://www.youtube.com/watch?v=03GGAVD1MgM,8,2022-09-21 14:20:31
1665,"Try to generate an oil price fine To do about that. On a 2 to 3 year type horizon and beyond The spread Inflation in the US period And the fact as the instruments has the capacity needs only the will to actually use those instruments in order to return inflation to an acceptable trajectory on a tutor 3 year right to that that's the bounce here just right don't Inflation on month by month basis they do control inflation on a two three plus year horizon that's the message that we will think want to need to hear from You know it's interesting that you talk about that two to three your time horizon because Elon Musk of all people was tweeting about the fed the other day and talked about the problem with the fin is it's latency is it's fact the fact For that reason the fed should wait the fed shouldn't be as aggressive because These issues, well, sort of take care of themselves without the feds help. How do you view that argument? So I I I check up later. First of all I think the Fed has no choice but to earn the direction of doing a bit too much. Because the cost of allowing a high and variable inflation to come embedded in the US economy. Is greater significantly ",https://www.youtube.com/watch?v=03GGAVD1MgM,9,2022-09-21 14:24:59
1666,"Causing recession that Michael might not Inevitable. So, you know, that that landing zone if you like that soft landing. It's looking quite narrative right now. Yes, ever an hour it feels like Krishna, thank you so much. Krishna Guha, how great to get your perspective as always. I require And had a global policy and central bank strategy there Well, we're gonna take a quick break when we come back seven banks CEOs are facing questions from house representatives on the state of the economy and impact of inflation will have the ",https://www.youtube.com/watch?v=03GGAVD1MgM,10,2022-09-21 14:29:11
