id,text,video_url,iteration,created_at
1769,,https://www.youtube.com/watch?v=03GGAVD1MgM,11,2022-09-22 00:06:33
1770,,https://www.youtube.com/watch?v=03GGAVD1MgM,12,2022-09-22 00:53:35
1771,,https://www.youtube.com/watch?v=03GGAVD1MgM,13,2022-09-22 01:40:15
1772,,https://www.youtube.com/watch?v=03GGAVD1MgM,14,2022-09-22 02:27:20
1773,"To about 18700 just a minute after that 75 basis point hike an ounce by the fed then it bought them at around 18 a 1600 let me pull up a chart for you so you can On our WiFi interactive board. I'm gonna pull up a 2 day chart because remember that Bitcoin trades 24 hours. So, and you can see the the volatility here right around here when that announcement came out. So, went down, went up, went down. So, Very similar to what happened with other assets as well and as far as a theory is concerned also a theorium that's been on a down trend by the way over the last 10 days or so but you can see also the volatility that we saw with a theorem. Look, the bottom line is this, that these Raid hikes are having an impact on crypto assets. The Fed wants assets to come down all types of acids, housing, equities, cryptocurrency, and it is having an effect. We're definitely in a crypto winter. Cryptocurrencies Of commodities, equities, etcetera. It seems sort of naive and retrospect, doesn't it? That view, the original view that crypto could be an inflation head, right? Because of your tightening financial conditions and you're taking liquidity out of the system. It makes sense. The people would have less to go out and spend on those cryptocurrencies. Exactly and that's, I mean, the fed's not gonna You're not flushed with these lofty asset prices. With cash. Of course crypto accompany there's some Financing. Is a report out from CNBC that the the FTX ",https://www.youtube.com/watch?v=gKJ8iKKfRfs,1,2022-09-22 13:45:30
1774,Read Taylor's kicking off their holiday hiring and for good measure consumer spending is on the rise with shoppers expected to spend nine% more on Purchases compared to last year. Thanks for being here. I ,https://www.youtube.com/watch?v=gKJ8iKKfRfs,2,2022-09-22 13:49:40
1775,"Intentions and account for higher prices as a part of that. In other words, if you ask someone how much more do you expect to spend How much of their answer depends on how much more they're gonna have to they think they're going to have to spend on the same stuff Yeah I I it's a good question. It's not really one of those things that we get into a lot of specifics and asking folks what they think about the inflationary aspect of what they're spending relative to what they're actually spending but but inherent in that obviously is at least some level of inflationary pressure that it goes into it but I think really the high level just suggest that Sooner regardless of what we're seeing and debating from a marketed macro standpoint that the consumers actually feeling a little bit more Bust or or less influenced by kind of some of those those higher level And and to your point I think the gas prices is really hard to kinda overstate what the impact was on on higher prices in early June and obviously lower prices on a relative basis from there and we ask the question on just how much Fact you're seeing from gas prices on spending and it's still it's still inflated relative to historical level 60% of our respond and say that they're expecting some impact from their spending on gas prices but it's that's down 10 points from where we were in June Obviously, gas prices are down materially since since June, still up. I think 15% or so year on year. So, I think that's kinda what you're you're seeing here in terms of the overall spending, the lower gas prices, Is is helping the consumer kinda thinking about that and yeah that the holiday spending kinda coupled with ",https://www.youtube.com/watch?v=gKJ8iKKfRfs,3,2022-09-22 13:54:09
1776,Hey Susan I'm not I'm not sure I have one but but I think maybe broader strokes here are kinda punching the question discretionary spending is obviously been pretty weak in the first part of this year and so I think you're gonna see that those categories that were most weak probably come back a little bit more as we head into holiday. Simple managing director Mark Astrakan joining us here today thanks so much for this survey the insights and and breaking this down for us appreciate it Guys coming up Goldman Sax is cutting ties with its COVID vaccine requirements we're gonna show the details on the other side of the shortbread ,https://www.youtube.com/watch?v=gKJ8iKKfRfs,4,2022-09-22 13:58:25
1777,"It seems like really the countries doing this at a time where where most at risk is what public health experts are saying so really is going to be an initiative waiting to see what the what the fallout is if any. Yeah most at risk from a seasonal perspective you're saying correct we're heading into the time of the year when if we are gonna see resurgence Gonna be now and there's a new variant on the horizon. So, what's this one called? Does have a name yet? BFseven? Remember the case. Fun. Alright, thank you very much Angelie. I appreciate it. Coming up, we're gonna speak with the strategies on why he says the Fed's case of hikes will continue into November. That's ",https://www.youtube.com/watch?v=gKJ8iKKfRfs,5,2022-09-22 14:02:44
1778,Director Adrian Yee and Evercore ISI senior managing director Omar Omar Saad the spotlight will be on you see it there Nike before all that let's get over to my colleague Brad Smith he's at the young finance interactive for a little more depth than what's going on in these markets Brad yes indeed so you mentioned the Nasdaq and that being the biggest decliner here first up I Take a look at the Dow Jones industrial average though that's down by about half a percent 166 points the downside as we're about 32 minutes into trading on the session you mentioned the Nasdaq being down the most yeah it is it's lower by about one One% 123 points down in this little dippity dive that we're seeing here to start off today's session so early and trade deeply in the red at least right now by a little more than a percent for the Nasdaq composite and the S and P 500 we're gonna In some sectors in a hot second here but as of right now you're seeing that down by about eight tenths of a percent and since I mentioned the sectors that we're gonna take a quick look at let's get on over to that as of right now we've been seeing the Energy sector be the only gainer as of right now. We were seeing a little bit of movement there but 10 out of 11 sectors in negative territory. I wanna focus in on some technology names though as you're seeing XLK down by one% as of right now. Much mirroring what we were Composite there. Not one bright spot to be found on that semiconductor stockboard here today the deepest declines being seen in AMD and in video will keep a close tab on that here as semiconductors have been in focus especially given some of Hey spending mechanisms that have been put in place by chip companies and in related to the chips act as well but even more so going forward from here much to continue to watch to see how these names really navigate ,https://www.youtube.com/watch?v=gKJ8iKKfRfs,6,2022-09-22 14:07:15
