id,text,video_url,iteration,created_at
1938,"Some of the the margins particularly in in what you've actually sent over to us is the expectation for the Q three ESP EPS excuse me growth that was estimated at 10 As of the midpoint of this year but now you're looking at that at three. One% where are some of the kind of expectations where do you expect that to be downgraded perhaps in the near term from some companies we've already heard this from Fed They cited macroeconomic kind of global landscape right now. So, what would be the next shoe to drop? Well I I think certainly expectations are maybe communication services they were expected to be down two% now down 14% expected I also think that health care probably could see some trimming expectations were for a two% rise now a six% decline and also Financials probably with a bit of a expanded reduction mainly because we've been seeing the inverted yolker which tends to hurt their interest income so I I would tend to say you also were talking about profit margins profit margins were expected to be off less than one% As of June 30 for the third quarter. Now, they're expected to be down six and a half percent. So profit margins are gonna be challenged, I think in this reported order. Sam is now a good time to or or really good time to be buying dividend stocks on on pullbacks. ",https://www.youtube.com/watch?v=BpyHDEpJomQ,1,2022-09-26 13:51:01
1939,"Welcome back everyone Nike is set to report earnings on Thursday after the market close and the report could be ugly says Brian Sazi that's what we find his hot take today's Saaz goes into the swoosh. Yeah Nikes are earnings out on Thursday after the close of course AA bell weather company in Nike and very much in the same breath as FedEx when they reported last week but I think the while the stock is down about 12% over the past month into this report I I still don't think the market investors What we might hear from Nike when they report we're still I think a lot of folks in the street are positioned for Nike to just to report something in line and and reaffirm their guidance but here are couple reasons why none of that might be the case and and the tone might be more negative than investors First up, bloated retail inventories, good note added Jeffrey's this morning, just look at how high inventories continue to be in retail that note out today, really reaffirmed to me that it's gonna take a while for these retailers to work through inventory, and when we ",https://www.youtube.com/watch?v=BpyHDEpJomQ,2,2022-09-26 13:55:07
1940,"First recession leading Nike since you took over the company yeah and of course for Nike at at this juncture too I mean it's retaining market share but also within China as we discuss last week in our bull bear debate on Nike it's how they're going up against some of the homegrown brands that are in Where there's clearly this shift that has been emanating a little bit and the consumer appetite to support some of those brands as well. No way you got those Nikes on sale. Those look expensive. These are expensive. Look, I got, I'm just glad I got them at retail and not resale That that that was the goal with these ones. Thanks. Guys, coming up. Why are next guests predicting eight? Recession by mid year 2023. We're gonna speak with their strength security is Matthew Luzetti, next. ",https://www.youtube.com/watch?v=BpyHDEpJomQ,3,2022-09-26 13:59:27
1941,"Brad over to you. Easier to summit when you're Philadelphia Eagles have already beat an in conference opponents. Alright. So, that coming up later as of right now here now is Luther Van And say you're seeing the downs industrial average lower by about three tenths of a percent then as that composite that's still holding on to some games for the tech heavy average you're seeing that up by about ¢8 of a percent and just coming off of some of those early intra day session highs here we'll see if we can maintain that the S and P 500 you're seeing that flat just barely to the upside right now A little bit of waffling action. Early in today's tape as we're about 29, 30 minutes into today's market activity. Just very briefly here. Wanna take a look at the heat map and some of the That we've been tracking here on the day as we're continuing to watch consumer discretionary as well as tech Really leading the charge right now consumer discretionary you see that up by about one% and don't look now but XLK that too is getting a bit of a bid here you're seeing that up by about ¢8 of percent could be some nibbling back on the the sector and then Lastly here. I wanna take another look in at the semiconductor stocks as we've just been continuing to keep a close eye on some of the movements there. Of course, last week, big down week for the semiconductors. This week, you're seeing at least some early nibbling at it once again here. Can you continue to keep an eye on AMD, qualcomm, looks like one of the biggest We're still the upside there. So, we'll track this as we go in throughout the rest of the day and video, holding onto some games by about half a percent right now. Joining us now from more on the latest economic picture following the Fed's latest Hawkish messaging. We've got Matthew Luzzetti who's the ",https://www.youtube.com/watch?v=BpyHDEpJomQ,4,2022-09-26 14:04:07
1942,"Is that we should still see very negative growth in the housing market over the coming quarters. We think residential estimate is almost down 30% annualized in the most recent quarter but given the leads that we have from housing affordability that that should continue. I think underlying that there is some Dynamics though we got housing starts last week and within that multifamily housing starts actually hit a cycle high and so I think you're what you're seeing is this shift away from single family homes for purchase Multi-family houses for rent and it is a signal I think that you have AA housing market in your economy that is structurally under supply and so there will be a negative impact near term given what happened with mortgage rates and housing affordability with a longer term story on housing. I think it's actually a The one from from an investment perspective given that we are actually under supply. Matt in previewing this earning season in a couple of weeks we're gonna hear from banks and they're really gonna be setting the tone perhaps What consumers, what businesses, small businesses, larger businesses, and even deal making it a whole. We've got a few things that they're gonna be able to signal about the state of the economy. What do you expect them to really lay out and and to kick off not just earning season but kind of the mindset economically right now? Yeah I I think you have in and we see this in the surveys whether it's the PMI's last week the ISM's it's an economy where I think you still are under supplied in terms of labor and so firms still have supply contracts particularly on the employment side the global supply can I think are coming through wages and the difficulty to find labor. I just think that there's there's massive amounts of uncertainty about the outlook at this point ",https://www.youtube.com/watch?v=BpyHDEpJomQ,5,2022-09-26 14:08:08
1943,"We haven't seen that show in the CPI date in terms of price discounts yet but I anticipate that On the other side you have the auto sector that still looks supply constrained very meaningful price pressures like they have pent up demand there and within the services sector you have an economy that still I think is is running hot in many ways do you have pent up demand you still are below the pre COVID trend and start in terms of spending in that sector you have difficulty find The other thing that I've mentioned is that Earlier this year I think that was a really important drag on economic activity particularly through consumer spending we should not discount how important that is for consumer spending on the other side is gas prices come down that helps to lift controversial confidence and should help to lift dis Ultimately spending another sectors. Yeah, I think all those savings over the weekend at the guest pump now, I went out and bought myself a sandwich because why the heck not? Matthew Lozetti, Doja Bank, security is chief US. Always good to see you. Talk to you soon. Company has an investor day on Thursday where it's widely expected execs will strike an update tone a long term profit potential just a few weeks ago into its CEO's the song Guidars he told me he's not seeing any slow down in his business City hours Steven Ender seems to be on board but already Enters is out today saying each what remains a top pick into its investor day and also reaffirmed a buy rating in $538 price target which seems about 37% upside in current levels Coming up Amazon is announcing a second prime day brought us back to the rundown of top of today's top headlines next ",https://www.youtube.com/watch?v=BpyHDEpJomQ,6,2022-09-26 14:12:36
1944,"Another one Amazon Prime customers will get another round of prime day deals next month the company announced a second prime day sale event that's gonna take place October 11 and 12th this is the first time Amazon has held two prime days or prime events in one Kick off holiday shopping in the face of slowing sales. Serious XM has reportedly halted red farms weekly NFL radio show far has co hosted the show with Bruce Murray since 2018 this is the wake of far facing allegations of mispending state funds that were supposed to go towards low income communities Mississippi file the lawsuit alleging five and others funneled more than 20 1 million dollars Barb has yet to be charged with a crime and denies the allegations Viral How certain makes and models can be hot wired using only a USB cord and a screwdriver since the video was posted this summer vehicle thefts are up for Kia's and Hyundai's made between 2010 and 2021 now theft victims are suing the automakers in a national class action lawsuit Without immobilizers which is a part that's used to prevent cars from being hot wired. It goes on to say virtually every car maker uses this piece except for Kia and Hyundai. Hyundai said it will start selling and installing security kits to protect against this kind of theft. Go check to make sure your car Folks. Thanks so much, Brad. Alright, as you might have guessed it, there is a lot on tap for the markets this week. Normally, more public comments from Fed Chief Jerome Pal and other Fed members, we also have, if you notable ",https://www.youtube.com/watch?v=BpyHDEpJomQ,7,2022-09-26 14:16:58
1945,,https://www.youtube.com/watch?v=BpyHDEpJomQ,8,2022-09-26 14:21:05
1946,"FedEx. Now, FedEx chips boxes. Now, when you talk to your packaging players do those executives tell you or does it feel like this is a global economy already inner recession? What we've seen from our industry data in the cargated sector suggest things are weakening and I'll go back to some of the things that we said in our past research. First of all, BFA. We have done a proprietary survey on cargated boxes going back about 20 years and the readings that we've been seeing in our box survey Are continuing to weaken that's one point number two as a firm we do a global supply demand model on container board and that's the paper board that goes into carrugated boxes and even before things were starting to weak and further we were looking for a 300 basis point drop In operating rates this year globally in the container board sector and so that was one of the reasons we were not recommending many of the container board companies and we are downgraded some of them back in January. And then lastly we refer to what comes out of our trade press, our dialogues, and that also Town has been weaken as well as we've discussed in our past research. Certainly, okay, and so, you know, what can we kind of lean into and correlate to the the inconsumer from all of the the materials downgrades, not just downgrades but particularly the the lowering of some of the outlooks from materials companies that we've seen Over recent weeks. Yeah, sure. I guess I I would lead you to a couple of things, right? ",https://www.youtube.com/watch?v=BpyHDEpJomQ,9,2022-09-26 14:25:38
1947,"Remove from, you know, roughly right now about $360 per 1000 square feet. As the benchmark price to 300 or so if we're correct by the end of this year as you see some destocking and and reduction demand and that reduction in pricing will feed through into lower earnings estimates and right now I believe we're below Street and likely intern you'll see LPX Lag the market and in terms of the way we position that that would be another perform rating even though it's a fine company. Yeah, it's been some really important previews that we've been getting from materials names over the course of the past 2 weeks. Thanks for helping us break these down. Yes. And join us this morning. George Stapos Bank of America materials analysts appreciate it. My pleasure. Thanks guys. Definitely. And guys, coming up, gas prices are ticking higher once again. We're gonna speak with triple A's Robert Sinclair Jr. On the other side of the break. ",https://www.youtube.com/watch?v=BpyHDEpJomQ,10,2022-09-26 14:29:52
