id,text,video_url,iteration,created_at
2402,"Companies were booming during the pandemic as consumers capitalize on quarantine time by adopting for a friend and buying them everything from fancy new leashes to your shoes but as returned to office ramps up how will this impact fight those lavish lifestyle pet smart COK semantic joins us now Good to see you in person at the hour final studio. So, how is demand right now? Oh, you know, demand is strong. Our business is actually experiencing the the some of the strongest growth on a 3 year basis that we've had and continues to strengthen as we move through the back of the year. It's interesting cuz we're not hearing that across the board, right? Certainly, for other in other types of retail industries but even within pet care, it seems like at the margins, people spending patterns are starting to change. Yeah, look, I, I think that's, I, I think that's fair, I think consumers are starting to make Choices as it relates to discretionary versus non-discretionary items but premiumization, humanization, continue to drive growth in this industry. It's a great industry. Maybe the best in in North America. 90 1 million households over 100 1 billion dollars spend each year. We love our pets. ",https://www.youtube.com/watch?v=ACZtRLAJ6j4,1,2022-10-03 13:53:10
2403,"Years we've grown over 40% one of the the key ingredients in being able to drive that kind of growth across our business is actually the ability to meet customers wherever and however they wanna shop we've got stores within five mi of over 55% of North America that puts a lot of inventory very close Point of demand and really does enable us to be there when they walk in for services or goods that they wanna explore in person. As well as, you know, let us to being the first retailer in the country to offer same day delivery, service, to our customers. Digital's a big part of our growth it's grown over 40 year% to date and you know 3 year stacks of 300% I wanna ask you about future for PetSmart. Future could involve we were talking about fresh pad in this this report that it might be up for sale so I would ask are you guys where are you looking to add on and or when might you come to public markets You know, we're really not talking about what may come. This is a really strong business. Continues to generate significant free cash flow. We've grown over 40% over the last 4 years growing even though faster than sales and thankfully have a lot of options available in front of us we see a similar growth path in front of us and are fortunate to be able to to keep those options open and and look to continue to evolve and innovate to serve pet parents better each and every day Okay that sounds like you're not answering my question so not anything any any imminent plans to go public We're excited about what the opportunity is and and look forward to being able to share a lot more grocery in the future. Okay, alright, that's very diplomatic. Thank you so much. ",https://www.youtube.com/watch?v=ACZtRLAJ6j4,2,2022-10-03 13:57:35
2404,"Recent surge in mortgage rates is causing home buyers to delay or cancel their plans plans to purchase a home a new report from Redfin says sellers should adjust their price to stay competitive the housing Chaos. WTF the charts that were in this report were absolutely shocking and I think she went a long way to show the early impacts of rising interest rates and there I am just tracking some of that chaos. First up, let's run through these mortgage payments, mortgage payments, up 50 2 year% over year according to Red Finn currently Hallmarks are paying about $2547 in January of this year that price was a shade under $1700 or mortgage payments on the rise next chart pending a home New listings down 14% your year is people that own homes are seeing the market start to slow down they're just not putting their home for sale on the market at the same pace they were at the height of the COVID Pandemic and the last but not least here seven. Six% of listings had price drops according to red fin which is just fascinating dead but you put it all together in in that leads me to my take it's just this is the early impact of when the fed is out here a breastly raising rates that's me Danny next to the home I may never own but still when you're raising rates at this rate at this pace like the fed is doing it is now starting to operate what is otherwise been a healthy housing market and you think about over the next few months what are you going here from home build ",https://www.youtube.com/watch?v=ACZtRLAJ6j4,3,2022-10-03 14:02:14
2405,,https://www.youtube.com/watch?v=ACZtRLAJ6j4,4,2022-10-03 14:06:09
2406,"Going on eternally it's some of these firms because they're all dealing with different problems we talked about apple how they were cutting back on the expansion of the production of the iPhone 14 though keeping steady with the iPhone 13 which still sold well and we talked about how the average selling price is likely to be higher on the On 14 because they're pushing that pro model so that could do well for them as far as sales and revenue goes we'll have to see when they report and don't forget the amount of iPhone fourteens are included in their Qthree report isn't very high it's really the cute full report that will get and that's around the holiday season Mic They're seeing a little bit of pullback as far as the cloud goes though they did seem revenue growth in their prior quarter we could start to see some of that pullback though I did over Amazon on their cloud services as well Aren't doing amazing obviously as we saw the crypto issues and they had actually a preannounced that they were going to pull back some of their projections for the prior quarter. So, we have to look into the context of their current quarter with that in mind and then Meta they're still still still still struggling with those issues with Apple Privacy changes as well as the pullback and general ad spending. So, they're really just kind of floating around at this point. We saw Mark Zuckerberg talking about hiring freezes and really kind of, you know, not outright layoffs but pushing people out who they don't think should be staying. So, you know, their deal, all these different Dealing with multiple Things at the same time that are coming from these larger effects from the economy. Dan, why we have you? I've been keeping a close tab on on the gaming space and particularly roadblocks this morning as there was some more bullish sentiment that entered into the the frame here especially considering what ",https://www.youtube.com/watch?v=ACZtRLAJ6j4,5,2022-10-03 14:10:38
2407,"The argument has been made that the high end consumers were resilient and hands apple which largely caters so that I end market should also be commander at the Rosalian The issue really that we see is that consumers spend is weakening even within apples on install base so when we look at data What is actually happening in the App Store for instance App Store grew about four or five points in in Q two is gonna be down two% and in Q three and this is the install base of used catering specifically to Apple so what's very clear is that this is not just sort of some low end consumer Particularly even for Apple Which we look at, you know, where is where is lead time indicators and other other elements as well as look at what is happening with cell group as well as look at other products. We think that there is a potential for Which are meaningful in our below the street How long did you think that this consumer spending slow down and deceleration could last and affect Apple? Yeah look this is just me right there Julie this is not a call on the quarter at all we think the quarter to September quarter is gonna be fine and December Apple actually has one extra week that we should really look at the the demand trends sort of X that extra week in the December quarter to understand what is the trajectory ",https://www.youtube.com/watch?v=ACZtRLAJ6j4,6,2022-10-03 14:15:02
2408,Her cell rating in $two price tag on the stock which as soon as 60 Downside from current levels has machine we continue to believe bed bath and beyond we'll have a hard time driving customers to its store especially in the second half give the amount of competition we expect in the home good industry I'm more from exchange note now on the Alphine's home page so give it a read and give it a share Coming up Disney has reached a new deal of dish networks Julie has the details on that plus more top headlines text ,https://www.youtube.com/watch?v=ACZtRLAJ6j4,7,2022-10-03 14:19:07
2409,"Disney Networks like ESPN and ABC when news of the dispute first broke on Friday dish was accusing Disney of holding viewers hostage and then they were demanding nearly a one 1 billion dollars increase there's usually Language like that when these kinds of disputes happen but this Seems to be oversize. Alright, thanks Julie. We're a few days away from the latest jaws report which could be more market moving than the normal. Give me how hawkish the federal reserve has been. I don't find it as Alexander. So, Manova as a preview. Alexander. Well, guys, it is another busy week of economic data, lots of that speak in a few corporate earnings, but of course, the headline event of the week is the big jobs On friday. Economists are expecting a payroll game of 250 1000 jobs added in September that would mark yet another moderation in the data a good sign for bet officials who are trying to tamp down inflation but worth noting that we keep getting Market ratings that surprise to the upside the last few few jobs reports came in way higher than expected initial jobless claims which offer the most timely snapshot of the labor market also just came in well below 200 1000 of the lowest rating since April and Bank of America analyst set in a note on Friday that all of the indicators that they use in their Red hot since the August report so we are very likely to get another reading that comes in higher than estimates which will be you know a bit rattling for investors because it'll Monetary policy which of course risks over tightening. Alright, big jobs week. What else is on the docket though? Well, it is the start of a new week, a new month, and a new quarter but will it be a fresh start for investors? That is the question. Investors are coming off of a brutal September and everyone ",https://www.youtube.com/watch?v=ACZtRLAJ6j4,8,2022-10-03 14:23:45
2410,"Welcome back to Yahoo Finance. Amid a bear market and a crypto winter, our next guest says holding on to coin base chairs may not be wise. Due to several headwinds moving forward. Let's bring in Wells Fargo managing director Jeff Cantwell, Jeff help us lay out You're seeing particularly as we move ahead through this crypto winter and and what coin base is gonna have to navigate? ",https://www.youtube.com/watch?v=ACZtRLAJ6j4,9,2022-10-03 14:27:44
2411,"In Platforms or if you're coin based you should be now thinking about Walt should I reach out to Binance should I reach out to FTX do I need to merge with them Well, consolidation will always be a part of the industry. I'm not necessarily making that call where we'll see that that type of consultation but I think what you will see is us price pressure continues over the time is up. Part of it increases. You will likely see some croissant Amongst exchanges. You know what we're seeing in crypto trading. Overtime is pricing pressure from new entrance and About highs where the consolidation. So, I agree with your point. It's something that will be keeping track of. Also has a part of their business that directly revolves around staking and so for this period of time in a crypto winter What does that change in terms of the calculus around how much the revenues that are coming in from their staking business but we'll actually look like in in the people that are willing to the the number of holders if you will that are willing to stake their cryptocurrency and what that means in revenue for a company in coin base We're still smoky in the business. It is growing. But it brings the regulatory aspect into the equation. You have to look at the rule of regulators in the crypto industry gun forward. And so BSCC has been very aggressive as far as regulation. And what they're focusing on right now is the how we test and what they're If there's some coin Where a consumer who's purchasing that coin is benefiting from the work of others and that could potentially be No. ",https://www.youtube.com/watch?v=ACZtRLAJ6j4,10,2022-10-03 14:32:11
