id,text,video_url,iteration,created_at
2887," We've heard a lot of chatter about whether or not capacity will exceed demand in the near term. How would you be monitoring the electric vehicle space and especially given some of the not just newer companies but legacy companies that have made swift movements into trying to make sure that they can bring up some of that production capacity in order to meet kind of this next wave of where the consumer is moving towards in a cleaner type of automotive offering on the market. Yeah, I mean, it's a challenge. You look at a lot of different electric vehicles and you simply can't buy them right now. The F-150 Lightning, the Tesla Model 3 long range until recently massively back-ordered. The reality is that demand can move faster than supply. Supply chains from lithium production to battery production can take years to really ramp up scale. Whereas a consumer can change their mind overnight. Let's say, you know, just ride an electric car for the first time. So absolutely we have a supply and demand a balance right now. But we are seeing so much investment from car manufacturers again from the US government and the $370 billion inflation reduction act. So there's a lot of money coming into this space, but it might take a few years to see that capacity increase. Jay, thanks for being with us. Good to see you. Black Rocks, the US head of the Maddick and active equity ETFs, Jay Jacobs. Well, come up next. What investors should be watching this month? So I was going to share his top three things to be bracing yourself for right now.... You September was the worst month for stocks since March of 2020 and October may not be much better. Right? Three reasons why your money is at risk this month. At pessimism, if we refine your take, thanks a lot. Thanks a lot, folks. But just to use a term for our friend, Joe, but swells on Friday, I think investors",https://www.youtube.com/watch?v=yvHvxXHIc5I,1,2022-10-10 13:58:07
2888," This this month, pessimism is where we find your take. Thanks a lot, folks. I'm a hell out of folks, but just to use a term for our friend, Joe Berswellas, on Friday, I think investors have just been pulling from the Hopium pipe a little too much here, especially after that rally to kick off this quarter. A couple of reasons why I think investors need to be a little more concerned about the markets going in the back half of the year, or back half of the month, full story on this, on the Alphine's homepage, first inflation data. Well, we're going to get the CPI and PPI this week, in addition to some inflation expectation data from the Michigan consumer sentiment. The problem is none of this data is really supposed to slow or show marked deceleration month over month. A lot of the economists on the street are looking for really the core CPI, which the market will be very focused on and try to extrapolate what that means to Fed policy. That may not slow month over month over month over month. If we get another hot read, like we saw in the jobs report last week, you could very easily see another ugly market reaction, just one guy's thoughts there. Next up, the raw earnings numbers. We've seen previews so far from AMD, micron, Nike, FedEx. They've all been bad quarters. They've all been really bad forward outlook. In fact, FedEx just flat out pulled its outlook because of various inflation. Look, you can't even look at so ugly. Can't even look at so ugly. Yeah, wow, I didn't, yeah, put on the Yahoo purple blindfold. But you look at the raw numbers, excluding the energy sector. Goldman notes, earnings are expected to fall by 3%. And margins are supposed to decline about 140 basis points year by year into third quarter. Real big shift in tone compared to the first half of this year. And then also, of course, last year, hence, you're seeing margins come down. But a big concern. Last but not least, here, just the tone on these executive earnings calls. It's going to be hard to find really any team that's willing to come up here and set the bar high into a fourth quarter where you might still see a strong dollar in the impact on sales and profits, lingering inflation, problems getting workers, you name it. The tone on these calls could be very down beat. And you might see the stocks get hit as a result. Last but not least, here comes some whiplash. That's my take. I think there's been a little calm. That is, wow, that's really aggressive. Do I have an eyes? Well, that's aggressive. But nonetheless, there's been a little calm that has come to the market. We're seeing it today. Saw it a little bit before the Jaws of Por on Friday. But just be careful here. There's some, this earnings is going to be a lot rockier than I think a lot of folks are bracing. So clearly based on their graphic, move over laser eyes that we saw last year in 2021, here come the dizzy eyes. Yes, honoree, your pillow and hope for better days. Well, as always. I know you're taking the other sides. You're looking for earnings beats today. No, well, there will be earnings beats. Come on, they're always our earnings beats. It's about outlook, bubble block. But it matters what your investment horizon is. As always, if you're retiring next year, you may have a problem. If you're looking like J. Jacobs a little bit further in the future, maybe you don't freak out. Five to 10 years from now, taxes will be hard to be a big earnings headline. I'm just really in. Yeah, it's not going to work. The larger question is, how soon will markets fully price in the biggest risks of a recession perhaps? And because they typically priced that in months ahead of time, what does that actually look like in terms of setting in a bottom and when do we bounce off of that? And we're about to find out. Yeah, guys, come here. Why are next guests says that it's likely the Fed will stay hawkish for the foreseeable future? That's not good. For that bottoming out. I was just going to start on the other side.",https://www.youtube.com/watch?v=yvHvxXHIc5I,2,2022-10-10 14:02:48
2889," to Welcome back to Yow Finance on this Monday morning on Brian Saas, alongside Julie Heimann and Brad Smith. Markets or mix, this trader's gear up from important reads on inflation this week and the start of earning season with results out of the big banks. You're seeing some mixed action across the board, the Dow slightly in the green. Now here are three things we're watching for you at this moment. On high alert for a recession, we'll talk one economic expert on the road ahead for the sputtering U.S. economy. And DC heats up. Yow Finance contributor Kevin Surley stops by ahead of the annual World Bank and IMF meetings later this week. And a key great recession player wins some new hardware for his trophy shelf. We'll have the details coming up shortly. Now let's get over to Yow Finance as an S for A over at the Wi-Fi Interactive. And Saas, we are looking at a mixed picture when it comes to equities. The bond market today is closed. But the NASDAQ is the one that is really underperforming right now, down 6.10% of a percent. That's because technology stocks are under pressure so you can see tech here under pressure, healthcare and consumer discretionary as well. Over on the NASDAQ on 100, we are watching a little bit of flatness when it comes to Amazon, Tesla, up about 7.10% of a percent. And Apple, down about 1%. Do you want to point out what's happening with the Chinese ADRs? Because we are seeing some of these Chinese ADRs under pressure. And this is because of some holiday shopping data also because of COVID cases in China. So that's putting pressure on these Chinese stocks. And also putting pressure on some of the gambling stocks as well. So just looking at our gambling chart, we are seeing some of these casinos and win resorts that are under pressure as well as some of the travel stocks guys. Alright, Yow Finance is on the NASDAQ. Thanks for breaking that down for us. Appreciate it. And as we continue to look ahead to what's on tap this week with the Fed Minutes and CPI data, let's bring in the co-founder of the Economic Cycle Research Institute, Loxman to Truth and to break it down. Loxman always a pleasure to speak with you and get some of your insights. Help us tee up this week. I mean, we've got a ton of data, of course. Last week was the big kind of employment reading across the board from private payrolls all the way into some of the Joltz data that we had seen, even though that's lagging a little bit more. And of course, the Monthly Jobs report. What is that setup for what the Fed is also going to be tracking on pricing more broadly this week and what consumers are actually paying? Great question. And thank you for having me. Good morning. Jobs data, CPI data this week, Jobs data last Friday, CPI data this week. Those are all what we would call from a cyclical kind of monitoring point of view, coincident data. And the Fed has declared for many years, kind of what got us into the.",https://www.youtube.com/watch?v=yvHvxXHIc5I,3,2022-10-10 14:06:51
2890," So, all what we would call from a cyclical kind of monitoring point of view, coincident data. And the Fed has declared for many years, it's kind of what got us into this pickle in the first place that they're going to be tracking coincident data in order to figure out what to do. And every once in a while, you'll hear that their data dependent. And that's a little bit of an eye into that view. And so we look at the jobs data. Yeah, it was a pretty good report on the face of it. Your year of a year job growth actually is trending down. It's about a year and a half low in the growth rate. So cyclically, we know this direction we're going in, but the jobless rate at a half century low, three and a half percent on the face of it, that's hawkish, more hawkish Fed. It's not what they want to see at this point. They need more weakness in the labor market and they've said that in various ways. And then when you look to the CPI, coincident inflation data this week, probably too sticky, probably too hot. Our cyclical view, right, forward looking cyclical view, is that actually the peak is in, right? And a cyclical peak has already happened in inflation. We are trending down. The problem is that it's going to be very sticky. You might get some relief in the pace of goods related inflation, but the services side where most of the spending happens, including rents, for example, very, very sticky. And as a result, I in the earlier segment, the point was made that, you know, core is going to be sticky. They're looking at core coincident inflation. So again, kind of a hawkish, you know, angle to the Fed, trying to make up for the earlier mistake of missing the inflation cycle upturn, continuing to slow the economy. So Lakshman, you talked about where we are in the inflation cycle. What about where we are in the overall economic cycle, right? Because what we've been hearing from guests as of late is the tenor has started to shift a little bit from being pretty darn confident that it was going to be a mild recession if we get one to maybe leaning a little bit more into, well, maybe it's going to be a little bit more severe than we thought. Thanks. Excellent question. And I, this is how we edge into the realization that, yes, there's a recession. And markets are, and analysts can be kind of manic depressive, right? So they'll be like, no, it's not happening in all of a sudden as it becomes more obvious that something's a foot, they can overdo it and get more extreme the other side. Our analysis is that, yes, there is going to be a recession. To be clear, we will need to see job losses for there to be a recession. Also, to be clear, there have been several instances historically where recessions begin before job losses begin. One of the more extreme examples would be the 73, 75 recession, which was a very severe recession, which began and then jobs actually kept growing for eight months until you actually saw jobs to start negative. So the recession itself began a little bit earlier. This is getting into the weeds about how recessions are determined. And we may be seeing some of that here because it was so hard to find the people that you needed to work that businesses are very reluctant to let them go. Even when they're starting to see difficulty on earnings and you were saying in the earlier segment also I was watching about how this earnings kind of recession feeling is coming in. And FedEx, for example, it's just like, forget it, we can't even say anything. It's a global recession and we don't know what's going to happen. And global recessions to be fair, they are more severe than your kind of garden variety recession. So I think that's a reasonable thing to be thinking about in your scenario planning. Do you think the economy next year will start shedding jobs like you mentioned? Yes, look, if we're right and there's a recession and I think that we are correct here, then by definition there must be job losses. The question will be how much structurally there's a lot of issues in tightness in the labor market so that may limit it to some degree. We have seen as I mentioned in that inflationary kind of 70s period where the nominal numbers look pretty good. The businesses were slow to let people go. I mean, it's very, very expensive to hire someone and then let them go. You have to train them up.",https://www.youtube.com/watch?v=yvHvxXHIc5I,4,2022-10-10 14:11:07
2891," slow to let people go. I mean, it's very, very expensive to hire someone and then let them go. You have to train them up and then you have to let them go. That's the last thing you want to do as a business manager. So I understand why that is and they're hopeful. Certainly you see all the time. There's a lot of hope in you use that. I was watching everything this morning. You're using the hope in order this morning. And there's a lot of this this comes up in them in the market talk. Oh, maybe they're going to pivot. Maybe they're going to be able to sell. I don't think that's going to happen. But that kind of talk probably is is keeping some of the jobs growth going to. Um, Lex, man, how does the Fed then react to all of this? Right? There is the talk of pivot has faded away a little bit. Yeah. But at some point, do we see the Fed sort of quickly trying to backpedal here and fix some of the economic damage that it looks like that the policy could cause? Yeah. I mean, I think that we wrote at the beginning of the year in January. We wrote that there's that they had a choice of two mistakes. Right? And meaning that they either had to take a recession or they had to let inflation run out of control. I'm being overly simplistic and they've chosen the recession. So the intention is the pain that is the goal. And I think Powell said as much in one of the Q and A things a week or two ago. And and so will they go too far? I mean, in the sense that there'll be a recession. I think yes. Uh, and they, I think believe that they have the tools to counterman that at some point and and and ease up on the on the typing. But by their own definition, they're saying that they want to see the pace of core. CPI growth, depending on various measures of looking at it, drop down. And by all the analysis and the now casting that we're hearing, this week's CPI is still going to be sticky. And and we think we understand why it's probably more in the services side that it'll be sticky. But the Fed is saying if it's sticky, we're going to stay the course. And that's not what the market wants to hear. So we probably have this slower grinding. And again, you, you had mentioned earlier. It's tempting because prices are down to start to look for bargains longer term bargains. But you're going to have to accept a lot of volatility because this chapter isn't over yet. Okay. So with that in mind and also given that you've studied previous economic cycles, we know that the markets try to price in the risk of a recession well ahead of time. But what would that bottom bottom out period look like in relative to now relative to the declines that we've already seen over the course of 2022. And when might we see that bottom? Hard to say magnitude wise, right? So if it's a global recession and the odds are high, I think of that, it could be more severe. So the recognition of that may be mean some more downside volatility. The question of then is where else do you put your money in? It's and it's hard to figure that out. So there's a lot of maybe this isn't the worst place even though it's going down. These bigger recessions, you could see larger retransments in equity prices than we've seen so far. So that's totally in the cards. The relationship between equities and business cycles, business cycle recessions is that they do tend to sniff out the recovery before the bottom of the recession by a few months. And I have no reason to believe this cycle wouldn't be different. Looking at other leading indicators of non equity related leading indicators, it doesn't look like the bottom is in sight yet. And so that's why we were very suspicious of the soft landing bottoming narrative that developed a few months ago. So I think that the S&P was like in 3600 right around there at 3660 and it was like, that's it. We're seeing the light at the end of the tunnel. We could see across the valley. And of course that was premature. I think we have another light down here. It sounds like that is indeed what we.",https://www.youtube.com/watch?v=yvHvxXHIc5I,5,2022-10-10 14:15:21
2892," I think we have another leg down here. It sounds like. That is indeed what we call a head fake. Lachman, at your time. Economics, cycle, research, institute, co-founder. Always good to see you. Have a good rest of the week. Nice to see you too. Thank you. All right, before we head to break, let's highlight some cautious analysis on IBM. By Marcus down these Eric Woodring, head of its October 19th earnings report, notably Woodring expects IBM to miss consensus margin estimates says Woodring in a note to clients. We see downside two street margins and reduce our margin estimates as we expect cost pressures to persist in 3Q. Most of those margin pressures are seen coming from IBM's consulting and infrastructure businesses. Coming up, former Fed Chair Ben Bernanke is a big winner today, Julie is back with today's top headlines next. All right, I'm going to let you know Here are some of the other headlines that we are watching at this hour, at least 11 or 60 injured in Ukraine this morning. After Russia launched its biggest widespread assault on the country since the start of its invasion, this comes after Vladimir Putin accused the country of attacking a critical bridge to Crimea and promised a harsh response if Kiev were to conduct further terrorist attacks, his words on Russian territory. Ukrainian President Vladimir Zelensky says Russia wants, quote, panic and chaos, he cited attacks on the country's electrical grid and other civilian infrastructure. Former US Federal Reserve Chair Ben Bernanke and two other US economists, Douglas Diamond and Philip Dibvig, were recognized by the Nobel, Nobel panel at the Royal Swedish Academy of Sciences in Stockholm today. The three economists sharing the Nobel Prize for their research into the fallout from bank failures. The panel said the trio's research, quote, significantly improved the understanding of the role of banks and why avoiding bank lapses is vital. Credit Tweet shares extend.",https://www.youtube.com/watch?v=yvHvxXHIc5I,6,2022-10-10 14:20:02
2893," The trio's research quote significantly improved the understanding of the role of banks, and why avoiding bank lapses is vital. Credit Tweet shares extended their rally to a third day after Bloomberg reported that bidders are lining up for the bank's Securitized Products Unit. That's a key pillar in the downsizing of its investment banking operations. A sale of that unit could prove an additional catalyst for the bank, which recently offered to buy back up to $3 billion of its own debt. It's a busy week down in DC highlighted by the annual IMF and World Bank meetings. The Alphine's contributor, Kevin Surley, has some analysis for us on these events. Kevin, what's on your radar screen? T minus 30 days until the midterm elections, and this week we're going to get two crucial debates that really could be indicative not just of what's happening in Ohio and in Georgia, but the broader country as a whole. In Ohio, the late night senate, J.D. Vance, the Maga Republican, challenging former Democratic congressman Tim Ryan. Remember, he ran for president last cycle as well. This is a debate that is going to be the first of two for them leading up to the midterm elections, but let's not forget that early voting has started in multiple states. And now it is when voters are going to be paying more careful attention. And then of course down in Georgia, Rafael Warnock, the Democrat Governor incumbent, challenging being challenged rather by Herschel Walker. Now he of course has been played by a series of allegations that he denies a chief among them that he advocated for his former girlfriend to have an abortion. Walker has made being anti-abortion part of his platform. So this is really the first time and potentially the last time where these two politicians and the Georgia governor race will come face to face. And mind you, this comes at a time when abortion has risen to the top of the polls as to what Democrats are paying attention to. But this debate really could reverberate outside of Georgia. A lot of folks paying attention to what's going on there. Yeah, indeed, a lot of eyes on that state and the race there, Kevin. Also, we got to talk about jobs and how the recent jobs report that impacts Thursday's inflation print as well. Well, precisely, and not just what happened with the jobs report, record low unemployment rate, 50-year low, 3.5%. But juxtaposed with what happened with OPEC, that has many economists worried that inflation in the United States might continue to rise as consumers face more pain at the pump. But while abortion has risen to the top of issues that Democrats are paying a careful attention to, amongst independent voters and Republicans, it's all about the economy. And that's why the inflation report coming on Thursday, the final report ahead of the midterm elections will be so incredibly crucial and carefully watched. This is been something of an economy, rather, that both parties that strive to seize upon, Democrats saying that there's record low unemployment. But of course, Republicans looking at inflation and saying that it's a sign that we're heading even further into a recession. And then finally, you're watching the January 6th Committee. And this, I guess, also has implications going back to the first item you're watching the midterms potentially. When can we look for the January 6th Committee's report? Nobody knows, Jules. I mean, that's what I've been and truthfully, though, I mean, I'll be honest, I was just, you know, talking to folks yesterday, and, and Julie, that's the biggest question here is, all right, now we're having another hearing. It's going to be in the afternoon. CBS News released a poll just a couple of weeks ago ahead of this hearing where they found something like 31 percent of folks who have been paying attention to this say that this is going to make them more likely to vote for Republican 40 percent who are following the hearing. Say it's going to make them more more likely to vote for Democrats. But the timing of the release of this report and the expectation here in the beltway is that this is the final hearing ahead of the midterms. That's going to be incredibly, incredibly watched if it's after the midterms, which is looking like potentially what it could be. How will that see up 2024 candidates who are looking to to launch their campaigns? We'll be watching. All right, Kevin Sir, really, Yahoo Finance's own joining us here to really discuss and break down. We're watching in the beltway and beyond. Well, Kevin, appreciate it. Anytime. Thanks, guys. Definitely coming up. Why are next guests?",https://www.youtube.com/watch?v=yvHvxXHIc5I,7,2022-10-10 14:24:09
2894," Let me go see here to really discuss and break down where we're watching in the belt way and beyond. Well, Kevin, appreciate it. Anytime. Thanks, guys. Definitely. Coming up, why are next guests that continue to uncertainty in Europe will cause the US dollar to remain strong. We'll discuss that next. The strong dollar might be here to stay as war and uncertainty in Europe and the UK abroad make the USA comparatively better place to invest. This plus a spendy consumer here at home could mean inflation is set to remain higher for longer for more. Let's bring in Joseph Lewis who is the Jeffries head of corporate hedging and FX solutions. Joe, great to have you here with us today. First and foremost, we've already heard a lot of tech companies, especially, really give their insight or at least forecast into how much FX headwinds would continue to impact them. Is it going to be in par or in line with or even greater than what they anticipated? First things to remember about companies and how they think about foreign exchanges is that it's an averaging process. What you see immediately today will take some time to flow through their earnings. I think what you'll expect is that if the dollar continues to be strong, which is generally the expectation, you're going to see this show up probably Q1, Q2 next year. As the move recently has been so quick that companies haven't had the time for that to flow completely through the income statement. Look, what we're telling companies is what I spend most of my days doing is to give people advice around strong dollars probably here to stay. You summed it up correctly, which is when you think about your alternatives, the UK, Europe, Asia, the US continues to make a ton of sense in terms of...",https://www.youtube.com/watch?v=yvHvxXHIc5I,8,2022-10-10 14:28:30
2895," summed it up correctly, which is when you think about your alternatives to UK, Europe, Asia, the U.S. continues to make a ton of sense in terms of where people want to keep assets going forward. So, Joseph, you said that things, you're employing things are going to get worse because the dollar keeps on going up and there's a delayed effect. This is what companies do, right? They hedge currencies. When they're going up, they're going down. This is part of their operations. As you said, you helped them do that. What is it about this current environment that is so tricky for them? Is it the speed of the move in the dollar, the persistence of it? Is there something unique about this point in time? Well, it's two parts, right? I think it's the speed. And then what you have is the persistence, right? And I think for companies, the hard part right here is companies are hedging six to 12 months out. And for a year at most, 18 months for the companies that are a little bit more aggressive. And so the decision to make is if I go and hedge now and go and lock in what is potentially a problem that may bounce back, right? And so the hardest part for companies right now is to really determine will this persist? And when you have this discussion back and forth about, there's going to be a recession in the US which probably could mean the dollar could weaken, it's hard for companies to make decisions, right? You can take 10 economists and you've probably had two or three people on. They'll say slightly different things have slightly different forecasts. And I think that's been really challenging for my clients is sort of, there is an consistency in view. And a lot of times the views have changed so rapidly, right? Six months ago, the view was very different than it is today. And so, you know, it's summed up. I think it's just hard for companies to make decisions in this market when you have this much volatility. And, you know, the outcome is so determined, really not by fundamentals, but really by policy. Joe, what sectors are doing a good job of hedging in this environment? Well, it's funny. I would say, you know, I wouldn't say some sectors. I think it's the size of companies that are doing better. The larger companies just have much more developed policies. They're just doing more. They've got a history of hedging. They've just been global longer. I think it's the new companies that over the last five, 10 years have seen rapid growth. You know, that growth has been faster than their ability to put policy in place, right? So, you know, I wouldn't say it's a sector, right? I think it's, I would say companies that are seeing, you know, have seen meteoric growth over the last 10 years are probably a little bit behind the April. The companies that have been global for 10, 20 years and to be, then to have policies and tend to be managing effects already. Smaller companies are also a little bit troubling, right? Because they, you know, for them, they're still growing, right? And you kind of want to grow and then have hedges in place. So I would say, you know, companies that are big and have grown rapidly recently and smaller companies. I probably worry the most about. And so with the size of those companies that you're really studying across and researching around, it also comes down to their employee base in all of these countries too. What role does the workforce, the employment and the wages across those different entities? What does that play as well in some of the FX considerations? Look, if you can have earnings and costs locally, that's your best outcome, right? So if I can sell my goods in a country and hire locally, that gives me cost to offset revenue. The companies that have the most issues will tend to be companies that have a lot of intellectual capital in one country and then sell goods in the other. So think about tech. Well, if all your programmers are in one country but you're selling goods globally, you don't actually have cost to offset. So companies are starting to think about that, right? How do I create natural offset? Where do I want to have my labor force capital to offset some of my FX risks? That's the ideal situation. Most companies aren't set up that way. They tend to have what you tend to find and you look at a tech sector, you tend to have a lot of costs in the U.S. for the U.S. companies.",https://www.youtube.com/watch?v=yvHvxXHIc5I,9,2022-10-10 14:32:53
2896," Most companies aren't set up that way. They tend to have what you tend to find, and you're going to tech sector, you tend to have a lot of costs in the US, for the US companies, and a lot of net income overseas. And so that's always a challenge. Just bottom line, what do you think the magnitude of the effect of stronger dollars going to be in terms of the hit to US corporate earnings? You'll look, I get the benefit, I would say, of not having to look and try to estimate that. The answer's far. That's a very hard question, because companies man it, and when you think about the market, the largest companies that dominate the S&P into Dow, they have FX policies in place, right? And so I think overall, it's probably bigger than people are going to expect. And companies will come out and tell you, they'll say on a constant currency basis, we are X, but I, you know, I wouldn't, I wouldn't have an exact number, but I would say is I do probably at this persistence the next year, that it's probably going to be larger people expect. Good analysis here. Joseph Lewis, Jeffries head of corporate hedging and FX solutions. Have a good rest of the week. We'll talk to you soon. Thank you. Coming up, Netflix stands to mint money from its new ad tier servers to awesome calls of the day. Coming up next. Welcome back. Let's fire off a few calls on the day on this Monday morning. I'm locking in on a good note at a JP Morgan on Netflix. Another note out here explaining the potential financial windfall from an ad tier service, which Netflix is expected to launch next year. And they're correctly pointing out this. This is Alan Doug Anmouth noting quote, the Netflix narrative shifted from slow to no subscriber growth in the current business to advertising and page sharing coming in 2020.",https://www.youtube.com/watch?v=yvHvxXHIc5I,10,2022-10-10 14:37:12
