id,text,video_url,iteration,created_at
4607," do to reinvigorate the revenue line as they continue to pour money into the metaverse. But to me, you know, this is very similar to what we saw with second life almost a decade ago, where there was an initial spur and then it fizzled. The question that I struggle with when it comes to the metaverse is what is the killer app? Why will people go and continue to go in mass and how do they drive revenue? Not just meta, but really anybody. And I don't think it's really the, I don't think the answer is there yet. Just to follow on that with the kind of present nature of the vacuum of easy money policies, does the metaverse actually become a reality? I think it, well, look, anytime we have these new technologies, right? And I'm going to date myself here a little bit Brad. So back in 1999, 2000, when I was a younger man, I heard all about 3G, 3G is coming, 3G is going to revolutionize everything. And it's going to be here next year. And it took several years for 3G not only to really have the networks built the devices there, but for the applications to emerge that really drove the incremental average revenue per user that carriers were booking. So I think we're going to see that again. You know, and will it happen? Yes, I think like autonomous cars and everything else at the timeline is just going to be a lot longer than we originally think. 3G in second life, you're really taking me back here. So within technology, then what is more attractive to you? If you're looking specifically in that, you know, does it, does it pay to stay more boring for lack of a better word right now? Well, you know, it's an interesting question. And I say that because, you know, over the last several months, you know, in the actual, excuse me, action alerts plus portfolio that we run for the street, we've actually exited a number of technology companies. You know, when we took the portfolio over, it was over invested in technology. You know, again, this was about a year ago. And we've whittled that away. And the landscape, I think, is a little murky right now to be kind. You know, we heard what AMD said last night. Data Center looks like it's holding up better. PC continues to be worse. You know, we're hearing repeated conversations about slowing smartphone sales. So it's hard to get excited about technology. And I know some people will come out and they'll say, well, you know, these stocks are cheap. And my reply is Brian will probably guess is, you know, when I put my analyst hat on is, well, how are they cheap when I don't really know what the E is or I don't know what the S is in price to sales because those numbers are coming down. So I, you know, I want to like technology because it does have a lot of, you know, disruptive and productivity plays. But I don't think we're there yet, Julie. Chris, what about industrials then? So industrials are an interesting way to look at it. You know, I used to cover that back in my early days. And it's a very wide category. You know, so you can have everything from trucks and rails to construction equipment and ag equipment. I think those latter two are a lot more interesting. Construction equipment, you know, caterpillar, plus some great numbers with your US construction business in the September quarter. We're starting to see some of the benefits flow through for demand on the Biden infrastructure law. That's why we like United Reynolds. We like Volcano materials as well. And that thesis was really confirmed this morning by what merit, excuse me, Martin Marietta had to say. So we like those. And then on the ag equipment side, look, farmer income is killing it. And when historically when that happens, they tend to replace their equipment. We also have, if you want to talk, you know, a little bit of technology, this real push and precision ag, you know, farmers are struggling with high fertilizer costs. I think that's going to accelerate that move. Interesting. Love to talk some precision ag. We'll do it at more length another time, Chris. Thanks so much, Chris Versace. I'm not even kidding. Tomato Gare Research Chief Investment Officer. Thank you. Thanks. Coming up, Sass is going to share the top things he said should terrify. I thought we went with worry, but okay, terrify school. I'm sorry. Santa, we're mashing up Halloween and Christmas already apparently will be right back.",https://www.youtube.com/watch?v=EF-LR8jrf4M,1,2022-11-02 13:51:42
4608," [♪intro music plays === Today is indeed a Fed decision day in America. And while investors are obsessing over what the Fed says and doesn't say, the reality is that today's borrowing costs will be headed even higher after what the Fed unveils this afternoon. And that can spell bad news for retailers of all kinds. This holiday season saws at the great end. It's a little downer. Yeah. Well, it's the reality. So, first graphic here up in this is, you know, we're getting more or increasing signs of a lot of consumer weakness and it's starting to pick up. We've been talking about this past two weeks as these warnings have come. First, whirlpool, cut its guidance. You have Generac, the Generator Maker, warning about bloated inventories despite hurricane season, which theoretically should be causing more generator sales nonetheless. You have deck maker treks like we talked about yesterday. They're seeing sales or they saw sales in a third quarter flat out plunge, terrible outlook. American Express, when I talk to CEO Steven Squarie about a week and a half ago when they reported earnings, touch of caution in their full year outlook, not dire by anybody by any means, but still some red flags there. Bank of America, when I talked to Brian Monahan, the CEO of that company, noting that card spending through October, up 10%, but that was a little bit, just a little bit slow rate than what they saw coming out of the third quarter. Just a little red flags, but now we have a couple charts here. First off, speaking of B O V A, they put out a lot of good data on card spending. You could see really card spending among B O V A customers has started to weaken a little bit during the holiday season. Now, is it falling off a map? No, of course not. But when you're trying to put the pieces together and think about how you should be investing into the holiday season or investing into next year, you have to take all these pieces and think about them. I think consumers are also reminiscent of recessions passed or economic downturns passed and trying to take a different approach perhaps, reading their wallets, reading their credit as well to be able to sustain through a period like that, which means kind of the vacuum of some of that spending, at least in portion over time. It's not just, there's a lot of focus on low income shoppers, middle income consumers, but look at this next card from B O V A. It shows consumer sentiment by income group. Really, this card I think signifies that the plunge in the market this year may start to impact the market. Hold on.",https://www.youtube.com/watch?v=EF-LR8jrf4M,2,2022-11-02 13:56:21
4609," Could this next chart from B of A, it shows consumer sentiment by income group. And really this chart I think signifies that the plunge in the market this year may start to impact consumer spending amongst wealthier households this holiday season. I haven't seen it within luxury goods. Maybe this SD-loader quarter today is a sign of what could be to come from hiring, come shoppers this holiday season. They'll still be out there shopping, but maybe not at the rate the market thinks. Yeah, and that's not surprising to me because of what's happened with the market, right? In other words, the top third of income have the most invested in stocks and stocks on the year have not done that well. Yeah, and lastly, we're tracking also city, this comes from city group, restaurant sales. Restaurant sales again, no big falling off a cliff here, but still a steady decline. We saw even McDonald's had a great quarter, but they're trafficked to the restaurants under a little bit pressure. We talked to Wingstop yesterday, good quarter, traffic a little bit under pressure. Dinebrads reported earnings today, I'm talking to CEO John Payton a little bit later on, but sales there were under a little pressure as well. I don't look like the traffic was up above 2019 in that chart now. Yeah, I mean relative to then, but it is not spiking, it is not going up, theoretically you want to see these things going up. Overall, here's my take, I think you're going to see more retail blowups coming very soon. As these companies report earnings throughout November, they're sent to saws coming out of the chimney. It will start early on next week. We'll get some results, I believe out of tapestry, some high income companies, and then Walmart target you name a little report. I mean, this is in line with what we heard from Lorraine Hutchison yesterday over at Bank of America, where she in particular was highlighting the inventory numbers, which continued to be alarming. She inspired me to do this because I, her comments were very on the mark. Yeah. On the mark. We had Santos saws there, but it had a Grinch tenor if you would have said so. Yeah, we should have had a green. I want to be Grinch, I just want to be happy. I just want to be happy guys. Well, then stop telling me, you're going to be terrible. I'm sorry, son. Coming up, we're going to break down some of the market action and more big earnings reports from Aramount, Match Group, and the A-Sports. It's in the game. Oh, I just, I was just going to do that show in the game. Here you go. Till the next reaction.",https://www.youtube.com/watch?v=EF-LR8jrf4M,3,2022-11-02 14:00:33
4610," I'm fond of Apple's Food Box Super Bow my son have I been recording vlogs about this food box viewer and the internet as well T Guys. Is this a holiday house? Yes Hotnovs will do. Welcome back to Yowl Finance. I'm Brian Saussing. Looks like Julie Hyman and Brad Smith. And we're just a few hours away from the Fed's latest decision on interest rates, FOMC officials for seeing hiking rates by another 75 basis points right now we're seeing markets really tiptoe in that Fed decision, all three major indices slightly in the red. Now here's what else is on tap for this hour. Tuning into Paramount. Yowl Finance's Ali Canal has some instant analysis on earnings results out of Paramount, which was also whacked by a Wells Fargo downgrade earlier in the week. And swiping the plastic, I talk with Mastercard CEO Michael Mebach on why he doesn't see a cold-filled holiday shopping season. And CEO ChatFest will also check in with the CEO's XPO, Travago and Rockwell automation to get a pulse on the global economy in two year end. Brad, over to you. All right, thanks so much. Big Fed day. We're going to get to the decision later on this afternoon. We're taking a look at how the major averages are moving on today's session going into that announcement. And then the press conference as well. You're seeing the Dow down by about four tenths of a percent. Let's set the mood with some candlesticks here and take a look at some of the larger movements that have been taking place there. Also getting just another look at some of the other major averages here on the day. We'll try to get markets back later on. Oh, there they are. Okay. Well, anyway, we've moved on. We're going over to sectors right now. Sector's on the day. As we had seen some major laggards throughout the early morning session. We've now seen all 11 S&P 500 sectors in negative territory, moving to negative territory. Financials has also slipped into the red. That's flat, but to the downside. Take a look as well at consumer discretionary as we've been tracking that. That's down by about three tenths of a percent. And with that in mind, want to take a look at some of the retail names as I've been tracking those. And you've got a lot of red in retail right now. Amazon hyperwifling, Walmart, down half a percent, some depot down four tenths of a percent. And take a look at the declines and lows moving lower on the day by about one percent. Also, you've got a host of others just to put this in broader perspective here at some of the declines on the day. You've got, of course, bedbath and beyond as well. That's down by about one percent right now. Julie, what do you think you very much, Brad? And we're also watching shares of Paramount that are down about nine percent after an earnings miss as investments in its content marketing and international expansions bite with a recap of the media giant's earnings and the broader streaming landscape. We've got our own alley canal joining us right now. So, Ali, tell us about this quarter and what stands out and what happened. Yeah. Well, good morning, Julie. It's very clear investors are not too happy about this. Amiss on both the top and bottom lines. As you mentioned, profits really suffered as a result of those greater investments in marketing content, international expansion, which Paramount has been really committed to week advertising revenue as well. That declined to 2% in the quarter. That's a big macroeconomic challenge at the industry as a whole has been grappling with that weight on the company's bottom line CEO Bob Backish, though. He focused on the company's subscriber wins for the quarter. We did see a significant amount of growth Paramount plus adding 4.6 million subs for a total of 46 million Pluto TV also seeing continued success with 72 million monthly active users. And as a whole, the company has nearly 67 million subscribers across its direct to consumer services. And executives said that there's more room to run here. The problem, though, that Wall Street seems to have is on the profit side. Can DTC alone save Paramount amid these linear TV challenges? We heard from Wells Fargo Steve K Hall earlier this week. He issued a second downgrade in less than a month on the stock. He suggested that Paramount take on the role of an arms dealer, similar to what we've seen from Sony, maybe license out or sell off some of those assets. Bob Backish was specifically asked about this strategy on the earnings call. But he said that's not really part of their vision. He's really committed to keeping content on the platform.",https://www.youtube.com/watch?v=EF-LR8jrf4M,4,2022-11-02 14:04:45
4611," part of their vision, he's really committed to keeping content on the platform. He says that's ultimately how you deliver value. Backage also confirming that price hikes will be coming. He actually said this on our air during Yahoo finances all market summit. No timeline has been given on that, but that's something to look out for as well. Overall, though, investors really struggling to find that silver lining shares seem to be accelerating their losses a bit down over 9.5%. Allie, while we have you and we're zeroing in on the entertainment landscape, Netflix's ad supported tier that launching now to do we have a sense of where some of the conversations around where the what's actual content will be on that ad tier are starting to net out. Yeah, this is a big point of conversation right now. This ad tier launching officially in the US tomorrow and the company did warn that about 5 to 10% of programming will not be available on this ad tier due to ongoing conversations surrounding the rights to air ads against some of this content. The Wall Street Journal confirming that those talks are still ongoing with several major studios and that includes some big guys are sitting on your screen now Disney NBC Universal Sony Pictures Warner Brothers Discovery Lionsgate. Some of these studios provide original content to Netflix. Others offer reruns, license their content. We're talking about some pretty big shows here, Grey's Anatomy, the Crown, you. So it's very important that Netflix can get this right experts that I've spoken with have said advertising is a future for this company as it competes for subscribers and the revenue that comes along with that. We have Disney's ad tier coming out next month. Many players in this space already. So Netflix really trying to take a bite out of that market share. But in order to do that, you have to have the content of both the user side and the advertising side. So this is something that we will have to watch very closely. It says ad tier rolls out. All right, nobody let Penn bachelor know that he might not be on the ad supported tier. He might get upset. We know what happens then. Thanks so much. Allie Canal. We appreciate it. Switching gears everyone investors saying it's a match as dating app specialist match group reported and earnings beat the company which owns popular services including Tinder, Inge and Match.com saw a boost in users and subscriptions in Tinder. That's just even as a widening or weakening global economy threatens some of the spending here particularly from its lower income consumers. But this is notable especially given how the reopening would certainly thrust a lot of attention towards people who were just looking to get back out and year over year that was the construct how much of the reopening in 2021 in Q3 back then would actually protrude or permeate over into 2022 and remain kind of this normalized level. I guess the only thing I can really add here is this love is not recession proof. I mean really if you if you've lost a job recently you don't have money to go spend $200 on a date night. That's how I read this quarter. Yeah I mean so the company last quarter was not great right in terms of the earnings in particular and so this reminds me oddly of Intel a little bit where right where basically the company comes out and says we're going to be disciplined on headcount. We're going to be disciplined on expenses and that seems to be in this environment what the street wants to hear. These reassurances that these companies are reading the room so to speak and that they understand that we're going into a tricky time. So that seems to be the sort of big picture here of why matches reacting so well to this report. You wouldn't think that Intel and and match would have much in common but there that's the theme I see at least. I'm getting I'm well I don't think Tinder I think there was weakness throughout this report. I think they highlighted that really through it they lost customers in some parts of the business. Well for match for Bumble all of them are trying to build up the amount of revenue that they're seeing on each individual users by offering some of the incremental kind of add-on costs whether that's being able to move yourself to the top of somebody's queue whether that's being able to say you know just send somebody a gift through the platform which to me is a little creepy but if that's your thing that should not do. Yeah I mean the the paying users here is what is going to continue to come down to where they're seeing that that paying user kind of increase and I think it's really going to come back to as well the amount of word of mouth marketing that actually takes place among those paying users because if some paying users",https://www.youtube.com/watch?v=EF-LR8jrf4M,5,2022-11-02 14:09:02
4612, user kind of increase and I think it's really going to come back to as well the amount of word of mouth marketing that actually takes place among those paying users because if some paying users are saying you know what at the end of the day this is not really working for me anyway then you could see a deceleration. I mean there's also some internal stuff going on there's no permanent CEO for Tinder right now the CEO of that group left earlier in the year and they have not replaced them and so this is something that they need to work on as well so they're seeing the revenue strength. They're seeing still paying users keep up but it's this sort of preparing for maybe things that are not going to be so rosy going down coming down the pipe. Indeed. All right we're also watching electronic art shares. They're on the move. The video game maker is still confident that consumers will keep gaming despite economic headwinds for more our tech editor Dan Halley joins us. Dan I think a lot of anticipation for electronic arts I'm sure ahead of the world cup they talk a little bit about this on the earnings call last night. Yeah you know they so let's just go over the numbers real quick they had missed on earnings per share and revenue and they had seen net bookings that were 100 1.75 billion that's compared with 1.85 billion in the year ago quarter that is to kind of be expected after this huge explosion that we saw in the gaming industry throughout the pandemic so there's going to be a drop the bigger issue here I think for them is what they're expecting for the full fiscal year and they revised those numbers downward they think that they're going to get between 2.79 and 2.8 billion sorry the expected revenue was supposed to be 7.6 billion to 7.8 billion that's down 50 million from what they had previously said and then total bookings they're expecting between 7.65 and 7.85 billion that's down from the 7.9 and 8.1 billion so they're expecting less spending they're saying that that's you know a mix of things including the currency headwinds as well as people may be pulling back they did yes with the world cup they had their largest launch ever for FIFA as far as FIFA 23 goes they said they had 10.3 million players in its first week which is absolutely huge they also have other franchises that are continuing to play there's apex legends people still like that they did have their latest battlefield title come out which was who boy a absolute stinker I mean it just was not good it was broken right out of the gate and they're trying to fix that you know and you feel bad for the developers to put time into that but I mean that's just not going anywhere and then you know going forward they do have some titles coming out they have it takes 2 coming out for the Nintendo switch that's more of like a you know friendly like my wife and I would play it's not something that's going to really drive sales they have a new D for speed game coming out in December not going to be absolutely massive they have a remake of the game dead space but that's coming in January so you know there's some big games you know then you start going into further into 2023 and you know there's there's more titles there there's a new Star Wars game that tends to do well for them but you know there's nothing that I'm really seeing on their their upcoming games that really just like is going to knock my socks off I think you know their company that they're so heavily heavily reliant on their sports section and look people buy mad in every year and I don't know why I'm just why the stock is up I think the numbers and they weren't that excited the mobile numbers seem to be pretty pretty yeah but the forecats are kind of meh I don't know I think it's that they're the the mobile numbers aren't as bad as they could have been you know competition as far as games this holiday season is going to be kind of light you know the big one coming out is the new God of War game that's a PlayStation exclusive though so it's not you know going to hit on Xbox or anything anytime soon but you know I it probably is having to do it the mobile aspect and then you know it's not as bad as they thought it could be but you know like I said nothing really here that's going to knock my socks off as far as upcoming titles it's just you know Activision Blizzard still has a lot take two still has I mean look Grand Theft Auto 5 is you know 8 million years old and it's still printing money for them so as you were running through the reception of some of those core titles that many of them being household names I was looking at some data that came out yesterday called a duty modern warfare 2 has become the number one selling opening weekend ever in the franchise 800 million dollars through the first,https://www.youtube.com/watch?v=EF-LR8jrf4M,6,2022-11-02 14:13:27
4613," Selling opening weekend ever in the franchise 800 million dollars through the first Three days from its release on October 28th with that in mind What do we expect of this particular holiday season as we were just breaking down where the consumers might be starting to pull back in some spending categories Is that the same in gaming as well? I think gaming, you know, they're there's always talk about is it you know Obviously everything there's talk about is it recession proof? I think with gaming in particular, you know the titles Maybe less you know at to suffer the you know actual game sales They are 60 bucks, so maybe people won't be buying as often, but there are sales, you know that are just bonkers now You know you wait a month after its title comes out and it goes from 70 bucks to 20 bucks So you know, I mean sure that means that the companies aren't you know doing as well on margin there But it does mean that the sales are going through and then the bigger thing is what they have to offer as far as Online play and then that's where your net bookings come in and that'll start to really blow up for people I think for you know activation Blizzard and call duty That's another title that just prints money for them and they're gonna have their online game That's they have the multiplayer aspect going on, but they're gonna have modern war zone two Which really blew up at the high of the pandemic or at the onset of the pandemic? This is the sequel to that I still play it every Friday again a couple of white claws and I'm gonna keep doing that So I'll be on on there as well, but you know, I think there are some titles They're gonna continue to do well really for for a lot of companies They they look at the online games and they say this is a continuing revenue stream They look at the single player games and they say it's not really gonna do as well But then honestly on balance you can look at some of these single player games and say oh they they blew everyone else out of the water So I'm looking at you know got a war racking rock and thinking that that could be one of those games So link up with me on Xbox damn. I guess I'm gonna be a gem. I can really good Baby I for a good SNES. We're always on fire. That's what we do Yeah, man gaming expert Dan Haley. Okay, before we go to break we're watching shares of Disney off paramounts Really less than expected earnings the queries Tim Nolan is out reiterating an outperform rating on the stock I had a disease November 8th earnings No one thinks Disney plus his place to show continued upside in new subscriber additions and slowing operating losses But he does voice a good bit of caution on the outlet for Disney's theme parks where attendance could be hit in 2023 if the US economy slips into a recession Coming up dollar general face a lawsuit from Ohio Julie's back with that plus a look at more of today's top headlines. That's next All",https://www.youtube.com/watch?v=EF-LR8jrf4M,7,2022-11-02 14:17:57
4614," How are you doing, Hello, greetings, I'll see you again on Friday from the Here's a check on some of the other headlines that we are watching starting overseas. China locking down the area around the world's largest iPhone factory for seven days due to a COVID outbreak. This moved likely to cause further disruptions in operations for Apple supplier Foxconn and then potentially spelling bad news for Apple ahead of the holiday season. Foxconn said in a statement, the plant will continue operating within a quote to close to loop or self-contained bubble that limits contact with the outside world. There were reports remember over the weekend about workers fleeing the factory because of concerns that they would be then stuck there. Chemical maker Dupont, terminating its $5.2 billion file of Rogers Corporation as a result of the company's being unable to obtain timely clearance from all required regulators. Dupont said all parties had received regulatory approvals for the merger except from that of China's state administrator for market regulation. Shares of engineering materials maker Rogers are plunging as this deal is going away. Dupont though is trading higher analyst for positive after this deal got canceled in the statement. Rogers said it is evaluating all options in response to Dupont's notice. And dollar general hit with a lawsuit as Ohio sues the US discount retailer due to several complaints regarding overcharges. These complaints come as testing last month found $20 general stores with significant pricing errors. The lawsuit seeks civil fines of $25,000 per violation, payment of actual damages to consumers, and a permanent injunction against further violations. Suss? Rockwell Automation shares down here after the company saw higher earnings and sales in the fourth quarter and issued a fiscal 2023 growth forecast. Let's bring in Rockwell Automation Chairman and CEO Blake Morett for more on this. Blake, always good to see you. Top of your earnings release. You know that organic sales in the fourth quarter up 20 and a half percent that's very big gain against a backdrop of a slowing economy. Where are those sales coming from? So we saw great sales in the fourth quarter. It was broad based. We serve a wide variety of industrial markets from automotive which had a very good quarter. Semiconductor as we're participating in the build-down of capacity there, oil and gas, renewable energy with solar energy, food and beverage, pharmaceuticals, a really broad based across the spectrum. With that kind of broad based results that you have seen, where do you kind of look across the business and really identify where there is perhaps even still cost management that needs to take place at this point in time? Well, productivity is always a part of what we're doing. Even in a time like this when we're seeing double-digit growth, we saw, as you said, double-digit growth in the last fiscal year, particularly strong in the fourth quarter. And as we go forward into our fiscal year, 23 double-digit growth again with strong earnings growth as well. Now, productivity for us and for our customers always remains in style. You know, a big part of our value proposition is increased efficiency in all of these industries as well as helping them launch new lines of business. And we look inward and look for ways to be efficient ourselves. Blake, I'm trying to figure out why your shares are down, frankly. And I don't know if it was the midpoint of the private forecast, maybe being a little light of what analysts were predicting. But I also see your free cash flow was lower than some of the folks on the street were predicting at about $358 million. Can you talk to us about your cash position and how you guys are spending and or saving right now? Sure. We're traditionally a very strong converter of.",https://www.youtube.com/watch?v=EF-LR8jrf4M,8,2022-11-02 14:22:06
4615," cash position and how you guys are spending and or saving right now. Sure, we're traditionally a very strong converter of free cash flow. And one of the things that we see in an environment like this is an increase in our inventory, particularly components work in process. As we're managing through the supply chain constraints, bringing in largely semiconductor chips, they're arriving at different times. And so we're making sure that we're bringing in that inventory so that when that last chip arrives, then we're able to get products out the door and improve the customer service and reduce lead times to customers. The downside of that is that higher inventory is reflected in higher working capital, which has a negative impact on free cash flow. Blake, I mentioned before your organic sales in this four in the fourth quarter, you just completed up 20 and a half percent, but your outlook for the next 12 months, you see organic sales up 9% to 13%. How is this current quarter started? Current quarter has started in line with our expectation. So our quarter began October 1. And so far, the quarter in terms of orders and shipments is developing in line with expectations. I want to also mention, you know, in an environment like this, there's continued volatility while we expect a gradual improvement in the supply chain and specifically around semiconductor availability for the types of node technologies that we use. We still believe a conservative approach is appropriate as we introduce guide for the year. I'm also curious about whether a conservative approach is warranted on things like headcount. I noticed in the statement, you talked about that you're committed to investing in attracting and retaining key talent. How are you thinking about workforce and headcount right now? Are you sort of holding the line on numbers, but still focused on getting the best people in their house that work? Well, we always focus on getting the best people in and obviously making sure that we're an attractive destination for talent in always. In compensation is certainly a part of that. Increase amounts of equity as a part of total rewards and all the other things that make Rockwell a great place to work. And with a continued low unemployment, then we recognize that talent, especially in some of the most high demand jobs, have a lot of choices. And it's a fundamental part of our culture to consider all the other choices that an employee like a customer can go and to make sure that we match up really well. Blake, good to see you. Blake, Marette is Rockwell Automation CEO. Thanks so much. Thank you. Coming up, XPO has officially launched its spin off our XO. We're going to speak to the new CEO of XPO. Let's count on up next.",https://www.youtube.com/watch?v=EF-LR8jrf4M,9,2022-11-02 14:26:30
4616, next.... Lexington. XBO now an independent company after spinning off its truckload brokerage business RXO and also we've got a new CEO for XBO that's Mario Haric and he is joining us now Mario. Full disclosure you and I chatted a little bit last night at a reception at the NYSE following the formal spin off here and we of course have talked to Brad Jacobs who is now stepping down as the CEO of the company about the rationale behind what's going on but just to take a step back we have talked so much about the broader economic landscape we've talked a lot about the buildup that we've seen in inventories and a lot of industries what are you guys seeing across the country in terms of the flows of goods. Julie it was great seeing you and thanks thanks for having me on so we are seeing a softer macro this year than what we saw last year and we're hearing mixed feedback from our customers today our less than truckload business is two-third industrial companies and we're seeing some of these companies having more product flow through their supply chain so they're ending up shipping more product while other are seeing softer than n and on the retail side it's similar a similar feedback now the said you wouldn't see it in our numbers we delivered a great third quarter but we delivered record EBTA we grew our and in our LTL business we delivered record revenue and record EBTA and we're seeing an acceleration of tonnage where we flipped what we should image of volume where we flipped to positive on a year on year basis in September and we expect to be positive on volume in the fourth quarter as well. Just given this backdrop Mario how are you investing in the business have you pulled back at all. We are planning for our less than truckload business we are continuing to plan to invest more into the business over the last year we pivoted to the next phase of our LTL business we call it LTL 2.0 which is based on capitalizing on the high return on invested capital into our less than truckload business so we're opening up more terminals we're adding more trailers to our fleets we're adding more trucks and we're seeing the success of doing so again we accelerated our tonnage trends at where we buck typical seasonality and we are also bucking industry trends in terms of gaining market share as well. In those tonnage trends is there anything that says to you that there is a spending pullback among some of the most notable consumers that you're carrying for? So today again our business is two-third industrial companies and the call of 2025 percent are e-commerce and or retail type type companies. We are seeing some customers slowing down where the consumer for example is buying less but we are also seeing some retail companies having to turn through inventory to have the right type of product in their supply chain and in that case they are shipping more product. For the industrial companies again a lot of these companies through COVID had pent up demand where now they are being able to get the product they need to fulfill open purchase orders and that's leading to more demand while others are seeing softer demand. So COVID is a very mixed environment and generally the map,https://www.youtube.com/watch?v=EF-LR8jrf4M,10,2022-11-02 14:30:53
