id,text,video_url,iteration,created_at
4813," or in tune to draft kings here. That's a simple DK NG in tune to it because of the sports fandom here. You're seeing those shares down by about 16 and a half percent after posting a loss of dollar per share for the quarter. And despite topping revenue estimates that's working in the company, saw net interest expense losses grow heavily from last year for draft kings. This is a good time to be a sports fan in Philadelphia, but also who's looking across the number of different sports that there are more opportunities to bet on. And it's a larger question of where draft kings may be able to move forward even with their partnerships, ESPN and draft kings. That was a huge conversation at least in terms of the reports that were emerging that they may be looking for a tie up somewhere. And that would be, I think, incrementally incredible opportunity for them to tap into, especially with the amount of broadcasting that they would have access into there. Yeah, a little bit surprised by the market reaction. This was a pretty good quarter. User metrics look strong. They also paired their loss expectations for the year, but maybe it's just the market wanting some signal of when this company might turn profits. Maybe so. I don't know. Like I said, a lot of them are paying attention to EBITDA numbers as well, and that's sort of not... I don't know. I don't know what's going on with draft kings either. Well, it's such a massive cost for them to take on customers. The customer acquisition costs and the marketing expenses that are company in draft kings or any of the different sports books that have a mobile first approach. They've got to spend a ton of money just to get people on the platform and then retain the 1.6 million average monthly, unique paying BTC customers as draft king classifies them. That was an increase of 22%, but the expenses on the other side too, just to get new customers that continue to come in and offer them money to bet on the platform first out, that they have to put out there on the table as well. This was what I was fumbling around trying to find. I was saying that a lot of investors are focusing on the EBITDA on the cash flow number for these companies, and that forecast is bad. That's what I was fumbling around to say. The company says, for 2023, it's adjusted EBITDA loss will be $475 to $575 million. Analysts have been looking for a loss of $426 million. So even on that adjusted EBITDA basis, the company is looking for wider losses than have been forecast. So that is the problem here that they're maybe not pushing at least in the vague direction of profitability as quickly as the street wants to. So draft king's fumbling before football Sunday. There you go. There you go. You're at the headline. I know we got to go to break, but one other number that could be an interesting kind of consumer budget tightening indicator from draft king's moving forward is this average revenue per user, per monthly, unique pay, or at least $100 in the third quarter. And that is an increase year over year, 114%. But if you eventually see that start to turn down, that could mean that some of the users are tightening how much they're willing to gamble and put out there in the sports betting market. And what's the cost of acquiring that customer? I'm betting both of you getting yelled at right now in the selection. Yeah, we probably are right now. Yeah, coming up. We're going to stop getting yelled at. Coming up on the other side, the short break. Yahoo, fine, this is Jared Blickery. Gonna break down the latest market action on the back of the October jobs report. That's next, sorry, I'm against it. Music",https://www.youtube.com/watch?v=AKBKnaqZiYM,1,2022-11-04 13:42:02
4814," she We're taking a look at the major averages this morning on this jobs day in America that Dow Jones, the S&P 500 and the Nasdaq. They're all in positive territory all by nearly a percent on the Dow. It's up by about nine cents a percent and then fractional gains for the S&P 500 and the Nasdaq. Let's get on over to the Wi-Fi Interactive Zoom in this morning to Jared Blickery. This is Rob's Day in America. I'm hearing a James Brown tune in my head living in America. Let's go to the board here. S&P 500, up about nine tenths of a percent. Let's check out the five day price action still hovering around the bottom end of the range there kind of digesting that news that we got from the Fed and Chair Powell on Wednesday. I want to take a look at a longer term view of the S&P 500. This is three months. Market is behaving very technically. This is in contrast to what we had most of the summer, even in a lot of September. I'm drawing these lines here 50 percent and that's called the halfway back of that movement right there. 3,900 huge, huge level here. We stopped there for a few days, sold off, but guess what? We hit the 50 percent retracement the halfway back of this bullish movement. Now we have retraced to the 50 percent. You get the picture here. So basically the market is coiling for a big move. We don't necessarily know where that is going to go next, but I do want to show you what has been happening in the bond market. Here's a five year Tino yield hovering near decade-old highs. It's down just marginally here. 10 year Tino yield up about two basis points. So not too much movement in reaction to the payrolls report. Then we have the US dollar index. That had been a little bit stronger early after the report, but now it is shifting down strongly. So that's kind of sending the opposite reaction that we might have expected. And I just want to point out that, remember a few weeks back CPI came out. It was expected to be a very bearish reaction in the market because it was a bearish print. But guess what? We rallied that day. If it's the same thing going on, we might expect something kind of a bullish reversal in the future. Let's talk about China stocks for a minute, Jared, because there are still some reports percolating about what a wind down of the zero COVID policy or softening of it would look like. It would look like this writ large because you're seeing a lot of dark green on the screen. Oli Baba, 4.5% Lee Auto, 9%. All of these stocks have been hit if not absolutely obliterated, not only in the last year, but the last two to three years. So we're seeing a lot of red here. This is a year to day look here. But nevertheless, take a look at the five day price action. We're seeing some movements, some positive development on this front. China is still a huge wild card. But I got to say in the midst of all this uncertainty, if in fact China were to give definitive inklings, not inklings, definitive motion towards a reopening, towards an end of the zero COVID policy. Guess what, guys, I think that could provide the bullish impotent for the market, for the S&P 500, you get above 3,900 and for that short covering route.",https://www.youtube.com/watch?v=AKBKnaqZiYM,2,2022-11-04 13:46:07
4815," I guess what guys, I think that could provide the bullish impotent for the market, for the S&P 500 you get above $3,900 and for that short covering rally, a lot of traders are expected. All right, Blickery, thanks so much. All right, Ms. Ernie's estimates and serve up we've got and set your own risk according to the spoke. There have been 20 stocks that have fallen 20% plus on their earnings report this season. Only 10 companies have gained 20% plus on their earnings reports. Coming up, we'll get more commentary on that October at Johns Report when Goldman Sacks is for pre-gill on the other side of the brick. As we've been discussing job growth remains strong in October, stoking fears around continuing inflation and more importantly continued interest rate increases because earlier this week, Jay Powell, chair of the Fed, described the labor market as overheated without any real signs of softening. Thank you for being here. Thank you. gain in non-farm payroll employment, exceeded expectations, but actually if you look on a historical basis, when you are in a tight labour market, companies tend to pull forward their hiring for the festive season, so that might explain the beat on non-farm payrolls relative to expectations.",https://www.youtube.com/watch?v=AKBKnaqZiYM,3,2022-11-04 13:50:30
4816," a tight labour market, companies tend to pull forward their hiring for the festive seasons, that might explain the beat on non-pronged payrolls relative to expectations. And then when you looked at the uptake in the unemployment rate, that was in part due to developments on labour force participation, but that data tends to be very volatile. So I don't think it is a game changer between now and the December meeting. We have two more CPI inflation prints and another labour market report. So that is the sort of top tier data that financial markets are going to be focused on. Gryffrey, is a recession the only thing that might bring people who have been on the sidelines of labour force participation back into the workforce? Well, the issues between labour supply are varied. So there was a structural element to it, prior to the pandemic, the US had lower male labour force participation relative to other advanced economies for various reasons. As a result of the pandemic, as I'm sure you're well aware, some people are excited to the workforce for childcare reasons, addressing that requires structural reform and policy. Some people like in the UK, for example, are out with long-term sick due to COVID. Again, there's a lot of uncertainty around that. I wouldn't say that you necessarily need a recession to improve labour force participation. There are other ways to do that. But big picture in the near term, the rebalancing of the labour market that is needed to bring inflation back to inflation target consistent levels is going to require a reduction in labour demand because policy makers have sort of given up hope on the improvement in labour supply. And that's why we're very focused on what happens with job openings and what's happening in the labour market reports. Grapri, how do you think the bond market will react in front of what looks to be another series of rate hikes coming? Well, what's interesting is an analyst in my team is looking at fixed income spread markets in response to the four-fed 75 basis points rate hikes. And we've actually seen that those risk assets largely become acclimatized to this pace of rate increases and it was well-flagged. And in July, actually, you saw a rally because there were hopes of a bad policy pivot. So I think lots of lots will depend on those three P's that everybody is focused on right now, which is the prospect of a pivot and the pace of rate hikes and that peak in the policy terminal rate. We think that the bed there is increased prospect of a downshift to 50 basis points and we're going to move towards a slower pace of tightening but potentially for longer. And that's actually consistent with past developed market central bank hiking cycles. In our view, actually, the rapid repricing in bonds at the front end is largely behind us and actually we think it's a very opportunistic environment for investors to add exposure to high quality short-uration bonds lending to a high quality company or government for a short period of time is a very attractive alternative to the still very low rates that retail investors earn on bank deposits. That's interesting, Geprita. And when we look at the benchmark tenure, for example, how should we think about the relationship between the yield there and the Fed funds target rate? In other words, for example, if the terminal rate is 5% what would that imply for the tenure? Well, we're in an environment where they are both sick equal developments at play in terms of what the Fed is doing to cool the economy to address inflation. And that is impacting the US yield curve and US rates. But big picture were also contending with structural inflation forces that imply that inflation is going to be higher than the last cycle. And so I would say where rates ultimately settle is still in flux. We like the policy makers have to be very data dependent. We have to be humble in our outlook and very nimble in adjusting our views and our expectations based on what the data is telling us. But I would say we do think that we are going to be transitioning into a higher inflation environment for investors. The last cycle was all about low rates and this view of there is no alternative to riskier higher yielding assets. But now we actually think it is time to bring on bonds or bonds.",https://www.youtube.com/watch?v=AKBKnaqZiYM,4,2022-11-04 13:54:34
4817," and this view of there is no alternative to riskier higher yielding assets. But now we actually think it is time to bring on bonds or Bob. So Tina's giving way to Bob and there are opportunities in high quality short duration assets like I mentioned. But until we reach peak policy hawkishness, we do not think it is wise to have long-awakeration exposures. Copy that. Thanks so much, Grapri, good to get your perspective on this important day. Goldman Sachs, Assets, Management, Global Fixed Income and macro strategist, Grapri Gill, thank you and we'll be right back. Let's get another check on markets here. Now we are almost 90 minutes after the jobs report and just about 30 after the opening bell this morning. It stops already giving up some of their gains that we saw out of the gate here this morning after the jobs report showed a gain of 2,000, 1,000 jobs last month and the unemployment rate ticked up a little bit to 3.7%. But we do see stocks pairing their advance. Earlier we saw major averages up more than 1%. Now the NASDAQ which I have been leading is up just about 2 thirds of 1%. Coming up, what do those October jobs numbers mean for unions? We are going to speak with the president of SEIU International and Labor Secretary Marty Walsh. Thank you.",https://www.youtube.com/watch?v=AKBKnaqZiYM,5,2022-11-04 13:59:05
4818," Add 1 1 zoro Alien Add 1 1-symbol Add 1 1-symbol Looks so good Add 1 50 pt Put 1 1 Add 1 1 Add 1 1 Add 1 the isissa Add 1 1 Welcome to OutFiance on this JAWS report brought Friday. I'm Brian Sasi, once I Julie Hymon and Brad Smith, U.S. economy added, 261,000 jobs in October, the unemployment rate coming in at 3.7% better than expected showing continued resilience in the U.S. labor market. And for the latest pulse on U.S. workers, we have U.S. labor secretary Marty Walsh joining us very shortly. And a tale of two fintechs, PayPal and Blocks spending different stories for investors, Alan's Mark Palmer will join us to break down the earnings parade. And later on, we'll dive into Funko, a shares crater following its latest quarterly report. First, let's get to Brad at the Wi-Fi, Interactive Brad. All right, let's take a look at the Dow Jones industrial average kick things off. At this, the top of the 10am hour on this Friday, congrats. You've made it to the end of the week here. Dow Jones is up by about 1% right now. Nasdaq composite, you're seeing that higher by a little more than 1% as well, the SCP-500. You're also seeing that hold on to gains by about 1.1%. Let's just put this in a five-day context to see how the week is rounding out. Overall, S&P 500 over the past five days still lower by about 3.5%. Nasdaq composite, that too in the red. Actually, the deepest decline of the U.S. major averages this week. And then additionally, you're seeing the Dow Jones industrial average over the past five days still lower. So, we've got solid movement at least to end out this trading week. And that's on the back of today's jobs report. Also, taking a look first at the sectors. And I'll come back to this retail and apparel segment for a hot second in a moment. But the sector activity that we're seeing here on the day, we've gotten a little more mixed. And actually, now we have more laggards than advances here. Take a look. Energy is up 3% here on the day. And actually, let's put this in an intraday view. And now we're in the correct correlation there to today's activity. We've got a total of 11 S&P 500 sectors in positive territory. And then just briefly going back to those apparel names that we've been tracking. As there's been some fresh news out of Adidas, as they've named a new CEO. Beyond Golden, going to become the CEO of Adidas. And so Adidas is up by about 14% right now. At least the shares that trade overseas are right now. So we'll continue to watch that. But moving forward here on the day, the U.S. has added 261,000 jobs in October while unionizing efforts continue to make its way through the labor market. Starbucks being one of many companies all too familiar with workers unionization.",https://www.youtube.com/watch?v=AKBKnaqZiYM,6,2022-11-04 14:03:32
4819," Added 261,000 jobs in October while unionizing efforts continue to make its way through the labor market. Starbucks made one of many companies all too familiar with workers unionization efforts. Here's what's the F.O. Rachel Regieri had to say on the matter. We truly believe a side-by-side relationship with our partner is the very best path forward, but we respect the process. What we're focused on is continuing to create the very best experience for our partners. We know that that has worked for the last 50 years and we're confident it actually underpins the success of our new era of growth. So that's where we're focused. And to take a closer look at the labor movement in the U.S. and workers' rights, we have Mary Kay Henry, International President of the Service Employees International Union. Thank you so much for taking the time here with us this morning. First and foremost, just got a get your reaction to what you heard from the Starbucks CFO. Well, if that was the case, then workers would be at a bargaining table and being able to have a say directly on the job. And instead, the Starbucks is choosing to fight tooth and nail closed stores when people unionize. And we really welcomed the day when the CFO's comments are the reality with Starbucks because the partners love that company. And they want to see it at the table and a voice on the job and to be respected, protected, and paid what their worth. Mary Kay, Julie, I'm curious if you've ever had an experience where a company has said, come on in. Yes, we're happy to have union to your, let's go. I mean, is it much more than norm to have more of an adversarial relationship? Well, there's been periods in American history where employers have said, come on in. When Kaiser Permanente was founded in the 40s in California, it opened as a healthcare provider that all the jobs were union. And today they have the highest patient satisfaction and the employee satisfaction in the healthcare sector. Harley Davidson, it was a conflict with those workers, but now the United Steel workers and Harley Davidson have a very good relationship and the company's profitable. So it's true. I think what you're saying, the norm in the U.S. economy is for corporations to resist workers who want to join together. And we're seeing a historic wave of unionization efforts that I believe are driving wages up, even though wage growth is slowing as we have this terrific jobs report this month. And I think that's why we're going to continue to see workers joining together at Starbucks, Amazon, fast food, airports, and across the service and care sector because people want to turn poverty wage jobs into good jobs that they can raise their families on. Mary Kay, what would getting it right look like for Starbucks? Are you talking $25 an hour and guaranteed 40 hours a week? Well, getting it right would be recognizing the union at the 250 stores that have already voted to join the union and allowing workers who want to file for elections. The ability to do it without their managers interfering with it or changing their schedules or moving people around stores. The continued anti-union campaign should stop. That would be a way to get it right. And then ultimately, it would be terrific if Starbucks would break with major corporations in the U.S. and do what they do in other countries around the world and set a national bargaining table where there could be a standard as you're suggesting that the workers and the corporation could figure out together. This is in a climate where corporate profits are at an all-time high, highest in 70 years. And so that's why I think the Starbucks and Amazon organizing is connected to the economic health of major corporations here in this country and around the world. And it's why things would go so much better if employers would stop resisting the union and start respecting the right of workers to decide for themselves whether they want to be in a union. Well, it's also driven by the workers shortage, right? That, you know, it's hard to find people to feel those positions. And so we've seen this period of a little bit more of the power being.",https://www.youtube.com/watch?v=AKBKnaqZiYM,7,2022-11-04 14:07:33
4820," on a B and a union. Well, it's also driven by the workers shortage, right? That, you know, it's hard to find people to fill those positions. And so we've seen this period of a little bit more of the power being put back in the workers' hands. But that might be about to shift again, right? If we're heading into a recession, if we are going to see the job market sort of turn around in the next year or so, could that also change the dynamics for unions? You know, I actually think what's driving workers to join together in unions is beyond the shortage and is about the two-year pandemic that people just work their way through and had the experience of their co-workers get hardest hit by the pandemic because people were showing up every day, often without the personal protective equipment they needed. And I think when people continue to work and we're facing life and death choices, I've heard this directly from nurses, retail workers, fast-food workers, they decided that when their employer started to resist them and threaten their job, it was like, okay, if you're going to threaten to fire me, after I just spent two years risking my life to show up to work, then I probably don't need this job. And that's why I'm going to join together with my co-workers and create a collective bargaining agreement so that workers can be respected on the job, protected in their health, and paid what they're worth. Mary Kay Henry, SEIU, International President, good to see you. Have a great weekend. Thank you. All right, the U.S. economy created 261,000 jobs in the month of October. Let's get more of a pulse on the jobs market with U.S. Labor Secretary Marty Walsh. Marty, always good to see you here this morning. You're taking these job numbers. I mean, certainly, the good job numbers were low unemployment. I like seeing that every month. And what was starting to see, I think, is nice as a slow-steady growth in our economy. And I think that we're not getting, certainly, the slowdown that a lot of people want to see, or alleging they need to bring the inflationary pressures down. But I think we are sat in the sea slow-steady growth that we move forward here. Do you believe that we'll see more people come back into the workforce, those who have perhaps sat on the sideline for one reason or another, whether that's childcare, or whether that's the coronavirus pandemic and workplace issues, whatever that may be, that they'll start to come back into the workforce. If we do see a deep recession, or at least a more pronounced recession. I think we'll definitely see more people go back into the workforce. I mean, there's lots of job openings in the country right now. And we were talking about that this morning, what I went out of the office and BLS, just to see where the job openings are. And when you think about job openings, the largest job openings in our country are in lower paying jobs. They're in hospitality industries. And yet, we're sat in the sea people come back into the workforce. And they have higher skills and degrees, and they're looking to get into better paying jobs. So right now, as we move forward here, we've got to make sure we're partnering jobs with people and what their ability to do is. And I think that that's something that we have to really think about moving forward. At least that's what I'm thinking about moving forward here at the Department of Labor. Marty, maybe some of those people going to be in these jobs will be laid off software engineers. I don't know, because we're hearing about, or people who are looking for job in that sector. And there's not that job anymore. We're hearing about a lot of tech companies that are either cutting or freezing hiring right now. There's just a report that Elon Musk, now that he owns Twitter, is going to cut 3,700 people there. I know that you had talked to Musk in the past regarding his build out in Texas for Tesla. Now he's cutting jobs in his other business and his newly acquired business. I'm just curious what you think about that sort of flow of jobs there. Well, certainly, one thing in this jobs report, that's not reflected yet in this. And certainly I'm keeping a close eye on that, because I dig the tech sector in the United States over the last several years, certainly has grown. And those are good paying jobs. And those are jobs that are in lots of cities like Austin, Texas, Boston, Massachusetts, out in New York and Chicago, places like that. So I have to dive into that a little more. We haven't seen, I don't think a lot of life, actually, but there's been lots of talk of layoffs and freezing hiring. So certainly that's something that would concern me, because they have good paying jobs. And a lot of states and cities and places around the country have built out expansion of their cities, whether building new housing, things like that. It's for this exact sector, this tech sector. So it's something.",https://www.youtube.com/watch?v=AKBKnaqZiYM,8,2022-11-04 14:12:03
4821," A lot of states and cities and places around the country have built out expansion of their cities, whether building new housing, things like that. It's for this exact sector, this tech sector. So it's something that I'm interested in. I'm going to dive more into and certainly offering right now to any tech company out there, anything that we can do at the Department of Labor to help you in a situation. I'd love to do that. As far as Twitter, I mean, that's a whole different situation. I think that's, I don't know enough about it, but I think that's Elon Musk in looking at the business model. I'm sure at some point that will fix itself out as it moves forward. While we have you, we do know that there's been a move from New York City, this recent, of course, in the salary transparency that's come forward. And regardless of what started, it's gotten off to. I think there is still this broader recognition that there can be more room for salary transparency that is beneficial to both the employee and the employer. What would you like to see on that front as New York City has already rolled this out, perhaps where some other cities and states could also have that type of transparency that leads to a more healthy employer employee relationship and kind of reduces some of the parity issues in pay scale? Yeah. Well, we did that in Boston. When I was the mayor of Boston, we had 200 companies in the city that gave us the pay data. And anonymously, we were able to dissect it and really work on pay equity and making sure that women and men would pay the same. We made some really good gains in the city of Boston. It wasn't heavy handed. The companies came to the table. These are the large corporations. And I think having these conversations are really important. And coming up with policies moving forward are important. We were successful in the city of Boston. They're still, hopefully still doing it in the city of Boston. But in other places, it really is about having these conversations and not just to pay equity and transparency, but also in leadership of companies and getting women on boards and things like that. And all of those important aspects of growth and moving forward, legislation has passed often about pay equity. We shouldn't, women shouldn't need legislation to be paid the same as a man. Women should be paid the same as a man for doing the same exact work. And that's something that not just elected officials, but CEOs of companies should work on. With 2022, the time has come to make equity in the workplace consistent. Mr. Secretary, this jobs report just continues a string of really solid, to strong labor market reports, but it comes against the backdrop of slowing or declining productivity in this country. I do you think the hustle culture this country was founded on is just done? Yeah, my economy just, they went over that with me yesterday. And I was trying to get a good reason on how we measure productivity in the United States America. And I think that we're still working through that. I mean, I think the productivity America is strong. I think that when the terminology of quite quits came up or all of that happening, I never heard it in the communities. I haven't heard it when I was out there talking. I think American workers are still working strong. They're working, getting paid, but on a lot of construction sites, I've been in a lot of manufacturing facilities. Those workers aren't slowing down. Those workers are working hard. So I think that, again, I don't know enough about the data. I don't think the data is consistent or strong as it should be, to really tell the true story of American workers. All right. The US Labor Secretary, Mari Warsh, always good to see you. Have a great weekend. We'll talk to you soon. Thank you. And we'll be right back.",https://www.youtube.com/watch?v=AKBKnaqZiYM,9,2022-11-04 14:16:27
4822," You Now it's some other headlines that we're watching at this hour. Saudi Arabia's public investment fund or PIF says it will make electric cars in the kingdom under a joint venture with Apple supplier FoxCarn. That's part of a push to build new industries and lessen the nation's dependence on oil. FoxCarn will develop the electrical architecture of the vehicles and seer will be the name of the first Saudi automotive brand to produce electric vehicles in Saudi Arabia. The PIF said its cars would be available in 2025 and seer is projected to contribute 8 billion dollars to the kingdom's GDP by 2034. Chrysler parent Stellantis warning nearly 300,000 vehicle owners immediately to stop driving their cars after three crash deaths tied to faulty ticata airbaggin-flaters were reported in the last seven months. The do not drive warning is currently in place for owners of previously recalled 2005 to 2010 Dodge Magnum station wagon, Dodge Challenger Coops, and Dodge Charger and Chrysler 300 sedans that had not addressed that airbag issue. And Aldi is doing a Thanksgiving price rewind in an effort to draw customers to its chain amid surging inflation. The grocery retailer lowered prices for its Thanksgiving dinner food items to match 2019 prices. That means discounts of up to 30% for select items. If you recall, we reported earlier this week that Walmart announced a similar pricing strategy, but they're just rolling it back to last year's prices. That would be in about a 15% discount. So Aldi saying, no, no, no, we're going all the way back to 2019. Hold my perky. Wait a minute. Something like that. Hold the gravy, whatever. Anyway, it has been a rough year for the semiconductor sector. First companies such as AMD and Nvidia could not get enough chips to supply customers. And now slowing PC sales are hurting the industry. Shares of chip makers, they've been sliding all year and it could give worse. Sazzy is here with his take on this one. Yeah, nothing like dumping this negativity on a day when all the chip stocks are up. And nonetheless, highlighting a good note from cities, Chris Daly. Really one of my favorite chip analysts out there on Wall Street. And he's offering up some good reasons why the sell-off in chip stocks and the socks index or the Philadelphia semiconductor index might be really ripe for further another sell-off here. First, industrial end market demand is rolling over. Red flag there as well. Auto sales are in fact cooling. A lot of chips, of course, get used in various automobiles. PC and handset demand are correct. And we heard that. We have heard that within the past two weeks from the likes of an Intel and an AMD, that PC correction.",https://www.youtube.com/watch?v=AKBKnaqZiYM,10,2022-11-04 14:20:46
