id,text,video_url,iteration,created_at
1143,"That they can make with their portfolio anytime like this Well keep calm it's probably the the number one most important thing to keep in mind but the other is that even though economic risk are rising and even though we're seeing volatility mostly to the downside Is that when inflation is this high some of the traditionally risk off or run for the hills types of investment strategies can be a serious drag on long term wealth creation which is what most investors especially on the retail cider are looking for and so while we are moving more defensively in our portfolios having just last week moved An overweight equity position to a neutral one that's still fully invested and so then within that context of course there's we're we're very targeted and very tactical in in our portfolios but staying invested feels very scary right now and it's it's one of Important things to keep in mind. To go back for just one second to the trajectory and pace of rate increases. Can you start to break it down for us? Okay, so let's say they get to four% by urine instead of next April. What difference does that make? Sort of in Terms to the economy in the markets. Oh, it's exactly the right question, Julie and I think just as important as the pace that the fed is moving and the change in that pace that we're all dissecting these past couple days. Just as important is how long they stay at that for are now looking like more likely to be four and a quarter percent terminal policy rate and the reason that's so important while twofold one is that sticking at a higher terminal policy rate is is I think ",https://www.youtube.com/watch?v=ASlvYsGqCTg,1,2022-09-14 13:49:28
1144,,https://www.youtube.com/watch?v=ASlvYsGqCTg,2,2022-09-14 13:53:35
1145,"Stocks, IPOs, orc and solar energy. And well, regional banks as well. I guess at the end of the day, we gotta say we don't know exactly what the move is right next or the next move is but however, we are still tracking these things for you and maybe it's not as bad as it seems guys I like that. A little optimism here from little Yeah. It's good to put things in perspective. Thanks, Jared. Appreciate it. Coming up, speaking, putting things in perspective. Let's talk MNA next to trends in 2022. We'll speak with Solomon partner CEO Mark Cooper on the other side of the break. ",https://www.youtube.com/watch?v=ASlvYsGqCTg,3,2022-09-14 13:57:55
1146,"Quite some time and they continue It doesn't mean we're Transactions getting done that there isn't a lot of activity that there isn't appetite that people aren't engaged and they are. It's gonna be just a continued sort of tougher market I would say but not a market that you can't see transactions complete. Market Julie here the market has changed in one way and that it's gotten cheaper but a lot of different network metrics right we have seen valuations come down what does it say to you that we have not seen more activity Companies coming in. We're private equity for that matter coming in. Look at those valuations and saying, oh, it's attractive. There are, it doesn't mean that they're expecting things to get cheaper. So there are two elements to that is the element of the company and the board so the boards how the boards feel about selling at 52 week lows. Increasing interest rates have a positive effect on people's view of evaluation to those market comes back Since the market has dropped and so you need some time for boards to be To be comfortable that the current value is the value that they should in fact trade at. The second issue is as you look at public companies. It depends on size. You know you you don't have a very robust ",https://www.youtube.com/watch?v=ASlvYsGqCTg,4,2022-09-14 14:02:18
1147,"There are sectors that are busier than others and there are sectors that are still getting multiples that are of a 2021 vintage you know 20 type mobile multiples for businesses that is and those are companies that are non cyclical and are very growthy and are very stable Supply chain Oriented businesses are the ones that are are tough transactions to do but we're seeing Very robust market in the technology sector and and software so that is almost rivaling the numbers of last year Health care business services have been a great sector. In fact, we have a new team out in Chicago which has been doing fantastically well but again, even within business services, there's the have and have nots, the ones that are getting the real interest and the high multiples of the ones where are non discretionary. Anything that's discretionary, anything that's Recession recession oriented or inflation oriented that's the one that's gonna be put to the side people are gonna make the bed that we're gonna have a tough economic cycle for a period of time. Mark Cooper Solomon Partner CEO joining us this morning to break down the entire landscape of the MNA activity that we've seen this far and what to expect in the second half. Thanks so much. Mark, appreciate the time. Thank you. Wire next guest says the latest templation data shows no signs of cooling. We're gonna speak with Jeffrey's Thomas Simons on the other side of this break. ",https://www.youtube.com/watch?v=ASlvYsGqCTg,5,2022-09-14 14:06:41
1148,"Welcome back to Yahoo Finance Live. Everyone this Wednesday, September 14 here in New York City and I'm Brad Smith with Julie Hyman, Brian Sazi is on Simon right now but let's take a look at the markets 30 minutes into the trading day after really ugly day on Wall St. That was Tuesday Hear you're seeing us light move higher on the day but again we're just barely in positive territory the Dow is up by about one 10th of a percent S and P 500 up two tens of percent the Nasdaq composite girl so seeing that hold on to some slight gains to tune of a quarter of a percent Big tech blood bath though the sixth largest tech companies lost 500 1 billion dollars in value during yesterday's sell off top investor Paul Meeks is gonna join us this hour and explain why now is not the time to buy the diffity dip in the sector and tech execs In on the volatile environment. We're gonna bring you exclusive interview. Brian Sauzi had with zoom in for CEO Henry Shuck and are you ready for some football amazon shirts? Big tech and the big game. They joined forces as amazon becomes the official home of the Thursday night game this week. What that means for the NFL streaming later this All that and much more. Let's get on over though to Yahoo Finances and that's for Ray who's standing by at the WiFi interactive. Slightly higher but let's take a look at the US Index yesterday that moved up after that CPI print. Well, today, it's recuting a little bit. So, this is supporting equities and commodities. Slightly we are looking at the sector action right now. And we're watching energy which is really the outperformer, but I'm just gonna show you Big losses that we saw in communication services ",https://www.youtube.com/watch?v=ASlvYsGqCTg,6,2022-09-14 14:11:08
1149,"But beyond that do I guess I wanna back up for just a second Thomas. Why are we expecting inflation to come down more It's not happening at the rate that we expected or hoped. So I think that expectations that inflation you know I I hate to use the word transitory because it's been kind of you know demonized in in the last 18 months but you know we there is still this sort of long held view that inflation is not a sustainable thing that can be generated by the US economy and that really is sort of a memory of past cy And yet we had virtually known flation over the course of Of a decade. So, I think it was reasonable. Oh, to assume that that was going to continue. You know, we pump the economy full stimulus both monitoring fiscal after COVID, initially, Wasn't really that much inflation but now as the economy has you know had to sort of restart itself and there's been a lot of supply constraints specifically in in labor at this point. It's been much stickier. And and quite honestly you know that The labor market has held up very well. Wage growth is continued and there's it's it's not as much of a supply store anymore. It's really demand driven and that's much more difficult to contain once it's started to get sort of out of control There have been calls or anticipations for the unemployment rate there to tick higher even if we are to see some type of soft landing constructed but I mean the odds of that you know it depends upon who you ask at this point and Where are you expecting the employment situation to trend towards ",https://www.youtube.com/watch?v=ASlvYsGqCTg,7,2022-09-14 14:15:21
1150,"I do think that within the last month and this CPI data report yesterday included show that a lot of the things that we saw slowing down over the summer have not Continue to slow down into the early part of the fall here. They actually show some significant signs of of reaccelerating. You know, I mean, specific to, you know, some of the elements of the CPR report that are mentioned For years on on that specific category and you know just as we see gas prices come off from the highs and June and July it looks like you're starting to see Shift is you know consumers are are immediately turning that savings around and spending it on other things and retailers are seeing that they have more pricing power than they thought in order to get that down really gonna need to see interest rate That rise very significantly and the Fed can't afford to take their foot off the accelerator at this point. But is it that they're spending on on those other things? Question with the mindset of is it that they're actually spending cash that they're saving from the gas prices coming down on other things or are they just spending on other things and it's showing up and spending but it's really kind of that credit spending and what what type of kind of scenario does that create in this broader economic equation Yeah we've seen some mixed signals on that. It recent consumer credit data has been The the biggest increases we've seen on a monthly basis Several years if not I believe one would recently was actually a record high but at the same time if we look at household balance sheets there's still a massive amount of accumulated savings amongst households from the early days of the pandemic that is is still sitting there ready to be to be spent ",https://www.youtube.com/watch?v=ASlvYsGqCTg,8,2022-09-14 14:19:41
1151,,https://www.youtube.com/watch?v=ASlvYsGqCTg,9,2022-09-14 14:23:54
1152,Earlier today addressing the energy crisis take a listen Of our important gas. Today it's down to nine% But we also see That Russia keeps actively manipulating our energy market. I mean they prefer to flare the gas instead of Sending it to Europe according to the contracts that are existing So this market is not functioning anymore. Joining us on this now is Yahoo Finances Rick Newman who is looking at what's ahead for Putin's energy war. So where should we start with this? What's the first thing we I mean let's start with your update about much worse problem than we have here in the United States I mean luckily we have plenty of natural gas here in United States prices here are double what they were a year ago and those are futures prices going into the winter so we're gonna have higher heating costs here in United States but nowhere near as bad as there gonna be Russia wear gas prices are around six times higher than they were at this time last year and when you just heard Ursula Vanderlay and say Russian import gas imports are down from 44 oh% to nine% that's partly because Europe has been weaning itself off of Russian gas but it's also because Russia just stopped sending Through that pipeline there a gas comes from Russia through other means and they could shut those down as well and the Russian gas company has actually been running commercials advertisement saying we are gonna freeze Europe this winter so I mean the gas supplier that does have contracts to deliver I mean these are business contracts to deliver this energy It's now threatening you know hostile action based against ,https://www.youtube.com/watch?v=ASlvYsGqCTg,10,2022-09-14 14:28:26
