id,text,video_url,iteration,created_at
9659,"Completely transform humanity's relationship with space. And there are scientists who think we could have already built it We have the material. We have the technology. We have the lasers. We have the climbers. We have all of them. If a private entity wants to build it or a government It'll change society we have no clue how colonizing in the space how really spreading on the space really change our society over the next 50 to 200 years It'll be completely different People are talking about that all day yesterday. Shed light on dark matter. You will make aging optional. You will turn five G up to 11. Because when you subscribe to Bloomberg you won't just get news. You can insight into limitless possibilities, knowledge, and inspiration to feed your ambition. So before you invent pioneer disrupt. Change the world. We make it very transparent to the shopper before they accept an order. What's the order is gonna look like? How much we're gonna pay them and how much like the consumer is paying them? And so they can decide whether they take an order or is also refuse it ",https://www.youtube.com/watch?v=dp8PhLsUcFE,354,2022-10-02 00:03:18
9660,"They're all together can deliver a better performance It starts by will to win and when I became CEO I realize I need a different type of CFO. Somebody is way more strategic not just on their accounting side but really think about how we can deliver the value in a different way. Gone are the days where the CFO is just a scorekeeper. I think Our role as CFOs is to be the person who assist the CEO change this call. Well, he had that attracted me was about the transformation experience. Obviously, he has more than two decades as a as a global leader. We bought Italians by the way. Which I think is up there. I feel that we can come on a kid the same language. And we can audio against each other but obviously in that constructive way. Yeah. Sushi This one. SCFO I would assume that and you're always in a position where sometimes you have to say no to him do you say no to him ultimately Making ownership is his The boss is my boss. At the same time, I wanna make sure that I watch his back. Strategic function. You know whether it's three, 510 years. And that's why we combine both the see it for with the head of strategy because in the end it has to hold the value. And then we horn into what are the big trends? Where to play and how to wet? Think about it this way. We are like bi We need to deeply understand the financial DNA offer company ",https://www.youtube.com/watch?v=dp8PhLsUcFE,355,2022-10-02 00:07:49
9661,"Are gonna fundamentally change Those robots will be very quickly picking up the items in the warehouse that are required and then reshuffle what's in the warehouse That Processing requires data analysis locally where the action happens Transmission of that data or a secured network onto a central point or multiple central points for that matter And made sense of, right? So, that is the whole the whole idea that we're after. With more data to organize and more places, Moving swiftly to digitize their information infrastructure Corporate spending on IT sword in 2021 and even if global growth flows that trend is not likely to re How do you operate that environment if we are facing recessionary headwinds? He's spending his work expecting flattening to single digit growth but cloud computing will largely be unaffected by that given the explosive nature of data organizations We need cloud. Software that can be upgraded as new needs arise. At HPE's making as it pivots to software as a service. Hear the word as a service. So many companies throw that out. Something as a service. Is that just a buzzword? A different business model. At the heart of it, there is this contract with a service level agreement that ties the two parties for a specific The solution allows the customer to manage the infrastructure and secure specific business outcome on this shouldn't performance ",https://www.youtube.com/watch?v=dp8PhLsUcFE,356,2022-10-02 00:12:03
9662,But with demand for its software continuing to grow and a record HBE has caused for optimism Meanwhile surging inflation remains a wildcard as the company tries to attract subscribers and We have had to think about inflation permeating across what we do In what we purchase and whether it's goods or services we've seen rising costs. We had to therefore be much more disciplined on pricing than ever before. This is not easy and this is also something that has to adjust because you Keep pricing increasing in all the time so you've gotta be very dynamic in the way we think about pricing moving forward. Coming up while your company with deep roots in Silicon Valley just opened a new headquarters in Houston and how it designed its campus for a more flexible future. Where our employees feel at ease to come to work. They feel supported. This is Bloomberg Japan's critical role in the global economy is changing as the world's recalibrate. Japan's leaders are boarding a more innovative and sustainable path forward to revitalize the nation Giants policy makers and pioneers tell us how they're doing just that. Every week on Japan ahead right here on Bloomberg Television. ,https://www.youtube.com/watch?v=dp8PhLsUcFE,357,2022-10-02 00:16:20
9663,"At locations that have a healthier business environment from taxation to regulation. They're looking for places that they can find new talent, IT talent is scarce. What we're finding is that access to talent is still the biggest bobble neck to productivity. And so companies on an increasing basis whether it's Access or other places in the United States or even globally are working more towards this hub and spoke model where they might have a center of excellence or or a hub in one individual city outside of the Nan headquarters and increasingly refining that Happening outside of Silicon Valley. Yeah, it was a big decision. But it actually, if you put in the context as to why we made the decision, it actually made sense. So, We had a long standing presence here in in Houston for the past I would say 20 some years since the compact merger. We bought a piece of land. We started building this building And in doing so we had to also recalibrate how we were building it because the pandemic hit us and we thought about recreating a work environment that is very very different that is catered for this new structural way of working which we call edge to office where people don't always come to the office to Can't work remotely from their homes their edges but have to come back to the office for specific reasons such as team meetings, customer meetings, and in general collaboration. With regards to the hybrid work model, do you see that as something that will persist longer term when Yes no question this will persist and I think we are witnessing right now a societal change in the way we work are you no longer gonna measure productivity in the same way as in the past ",https://www.youtube.com/watch?v=dp8PhLsUcFE,358,2022-10-02 00:20:50
9664,Makes that cracking noise Is because the tip of the whip actually goes about twice the speed of sound. Okay. And that crack is a sonic boom. Yup I think the way they got a date was to impress the females by making loud booms. We have to get interest rates higher and bring inflation back to our targets. News breaks 24 hours a day. Bloomberg your global business authority. Hey Facebook Work radio. Hey Facebook As HP moves forward with its strategy to deliver software as a service and gain subscribers on the Green Lake platform it's growth and customer demand is encouraging. But supply change disruptions have slowed the companies ability to fulfill those orders. It's a Let's play many industries since the onset of the pandemic compound it by the war in Ukraine. ,https://www.youtube.com/watch?v=dp8PhLsUcFE,359,2022-10-02 00:25:01
9665,We have to coach our colleagues and team members and my job and the way I think about it is we have to shine the spotlight on their strength. But also at the same time make sure that we understand Weaknesses and are clear About the areas that we need to improve. So a lot of the CFO job is to distill what I simply would say is tough love. It's about being tough right matters and also be encouraging in other circumstances. What's the opportunity here for HBE over the next 10 years The opportunity for HBO over the next 10 years to to really find the industry. And because we firmly be deal with Antonio that the future of the industry is extra cloud and I think that they will be a growing acceptance and starts already you have evidence of it That the future is hybrid and that the future of an enterprise is to become essentially a digital service provider. The pandemic has taught us that the enterprises who performed the best during that period were the ones who had digitized their business models And for an enterprise to digitalize a business models they have to think about it it's too cloud and where the company to help them doing so. What do you think is going to be the main challenge for HBE over the next 10 years? Well I would say the main challenges ourselves. We have to really be Recognizing that the opportunity is there for the taking and we have to go after it resolutely and and fast. We we can't really wait. Be complacent and not execute. Aggressively to Right focus and with the right team we can get there How do you expect your role as CFO to change over the next 10 years? ,https://www.youtube.com/watch?v=dp8PhLsUcFE,360,2022-10-02 00:29:21
9666,Over the past few weeks has made it clear. It wants to go higher. It got a little spook by the idea that view of political potentials are rising. The markets are preparing to close but the day is not over yet. Lot of volatility right now You need top analysts to bring you exclusive global insight into cross asset markets. Bitcoin. It's gonna be short term. It's hard to think of any athlete better known or more polarizing than Alex Rodriguez. A three time MVP 14 time all star in world series champion he retired in 2016 as the highest paid player in MLB history fourth all time on the list of home runs Statistics or by who he is or isn't dating. Performance enhancing drugs. Did not do these PDs. You're correct Mike. Okay. Info time of my life And make calls with the hall of fame and that's on me. Nobody else. ,https://www.youtube.com/watch?v=dp8PhLsUcFE,361,2022-10-02 00:35:09
9667,Idea that The markets are preparing to close but the day is not over yet. Set a The power of the bloomberg terminal to get you market moving data before anyone else. Upgraded today to overweight. You need top analysts to bring you exclusive global insight into cross asset markets. Hey it's gonna be short term The clothes weekdays on Bloomberg. It's hard to think of any athlete better known or more polarizing than Alex Rodriguez. A three time MVP 14 time all star and world series champion he retired in 2016 as the highest paid player in MLB history Worth all time on the list of home runs. Statistics or by who he is or isn't dating. Enhancing drugs. Did not do these PDs. You're correct Mike. Okay. Info time of my life. And make calls with the hall of fame and that's on me. Nobody else. ,https://www.youtube.com/watch?v=dp8PhLsUcFE,361,2022-10-02 00:35:10
9668,"In such a relatively short amount of time but understanding how that growth happened in business just like baseball. Has to start at home. Part of what I love about business is you get to build things from nothing, right? Like nothing. So, I had two hip surgeries and I never wanted to be the old guy that couldn't get up You know the stairs so I build a flat house All entertainment on that side my room your dad and the girls on this side but it had to be one story because AM always forgetting things B. And wanna be like, oh my god I can't get up the steps because of his hips Yeah, walk around here. I mean, first of all, the art's beautiful but Tons of pictures of of you and the girls I mean you've really made A family life for yourself here. Tell me about that. Well, I'll tell you what I'm not at home. I'm about to clean up her and I'm not a CEO. Remind me every day that I work for them. Daddy I can see why you play baseball. What are you doing in your life? When I say the three bees, I do baseball, not basketball, too Business and my babies and that's kind of that's my happy zone It's funny through pandemic We spend so much time here and in my 46 years, the toughest time in the world that I've witnessed. On the other side of that, we were in here and we felt safe and we felt loved It was like 90 days of breakfast, lunch, and dinner. With my girls, it was a dream come true. They got so sick of my dad jokes. Sick of my dancing. ",https://www.youtube.com/watch?v=dp8PhLsUcFE,362,2022-10-02 00:39:21
