id,text,video_url,iteration,created_at
11432,"When I was 24 years old I saw the UFC on a pay-per-view on TV I was so overwhelmed by the athleticism, the skill, Hey portal At the end of the fight the combatants hug they shook hands and I just fell in love with it. Part of UFC's appeal. Is it doesn't look like a ballettic display of marshal talent in history as much as it looks like a bar fight. We choose to do this because we love the sport but it is a business and if you do not treat it like a business I guarantee you if it's a promoter is And you will be left broken broken at the end of your career. Each of us have an individual story but as with anything you take enough of these individual stories and you see not only crossover between intersectionality. Federal judge said he would grant their lawsuit class action status. In every major US sport about workers power in the labor market. There's a guy in the sport from the guy who just got his first fight all the way up to the Conor McGregor's that is pleased with the way the UFC treats fighters. The way we've been strong armed, the way we've been coerced. Fights over unionization in some sports. Fights over free agency in baseball ",https://www.youtube.com/watch?v=dp8PhLsUcFEhttps://www.youtube.com/watch?v=21X5lGlDOfg&ab_channel=NASA,508,2022-10-05 00:00:38
11433,"Guarantee you that the promoter is Will be left broken broken at the end of your career. Each of us have an individual story but as with anything you take enough of these individual stories and you see not only crossover between intersectionality. Federal judge said he would grant their lawsuit class action status. Workers power in the labor market. There's a guy in the sport from the guy who just got his first fight all the way up to the Conor McGregor's that is pleased with the way the UFC treats fighters. The way we've been strong armed, the way we've been coerced. Organization in some sports Fights over free agency in baseball In boxing the Mohammad Aliac which restricts the kinds of contract terms that can be imposed on boxers. The fighters who brought this lawsuit see it as the continuation of a tradition in sports of athletes fighting to have agency and power in the terms of their work and who they do it for. Martial arts used to be pretty culturally and legally fringe in the United States. It was banned by most states John McCain had famously called it human cock fighting. ",https://www.youtube.com/watch?v=dp8PhLsUcFE,797,2022-10-05 00:01:24
11434,UFC under Dana White had a gift for weaving compelling personal narratives and rivalry people throwing shoes I coming to the octagon with who let the dogs out playing while he was dragging another guy on a leash. My first contract with the UFC is kind of an interesting story because here I am on this reality show the ultimate fighter and they started to realize how big of a stepping stone this was going to be for the UFC status all down individually put a contract in front of us and said Hey we realize this is gonna be huge and we really wanna have you all a part of that UFC family moving forward so we wanna go ahead and get this out of the way just sign this simple contract and we'll be able to move forward as as one unit But as I'm looking at this thick contract and wondering what I should do Dana White looks at me and says Don't worry this thing takes off we'll take care of you The fighters would say at the heart of UFC's Is the contract that it signs with fighters. Before boxing had competition boxing used to be dominated by a few dominant promoters and the contracts were quartered over from boxing and the contracts are basically designed to control every aspect of a fighter's career. There are long term. They last multiple fights. Fighters under these contracts Are To fight only for UFC for a period of time. ,https://www.youtube.com/watch?v=dp8PhLsUcFEhttps://www.youtube.com/watch?v=21X5lGlDOfg&ab_channel=NASA,509,2022-10-05 00:04:59
11435,Really wanna have you all a part of that UFC family moving forward so we wanna go ahead and get this out of the way just sign that simple contract and we'll be able to move forward as as one unit What is I'm looking at this thick contract and wondering what I should do Dana White looks at me and says Don't worry this thing takes off we'll take care of you The fighters would say at the heart of UFC's Is the contract that it signs with fighters. Before boxing had competition boxing used to be dominated by a few dominant promoters and the contracts were quartered over from boxing and the contracts are basically designed to control every aspect of a fighter's career. There are long term. They last multiple fights. Fighters under these contracts Are To fight only for UFC for a period of time. And UFC can extend that time if a fighter declines a match or if a fighter gets injured Take control who the fighter fights they control when the fighter fights and then they have a number of different classes that make it very difficult for a fighter to ever break free from the UFC if that fighter ever did want to become a free agent So one sided there really is no negotiation room for any of the things especially as you're coming up and as they're strangle hold on the sporter MMA got so much stronger. Part of what's at the heart of this lawsuit is the ways that UFC Competitors off the board. ,https://www.youtube.com/watch?v=dp8PhLsUcFE,798,2022-10-05 00:05:45
11436,The month before UFC's parent company Zufa It's acquisition of strike force. A UFC executive An email and the subject line of that Email was we own MMA. And the UFC has admitted in documents that have now become public that they've almost never lost a fighter that they wanted to keep. In internal UFC emails. We now know The company referred to what it was doing as choking off oxygen to the competition. The most important oxygen that UFC allegedly A foul of the law by cutting off to its competitors is the fighters themselves. There is no negotiating. Very strict never ending contracts and that's the case to this day. Do you all see just says oh you wanna fight for us you sign here if you don't want to we've got 20 other guys that'll take your spot 7080 90% of the top fighters under exclusive contract meaning that those fighters are not available to any other MMA promoter Even if they wiggled their way out of the very restrictive contract that you have seen post on them Didn't have another Because there weren't robust rivals to go sell their work to. ,https://www.youtube.com/watch?v=dp8PhLsUcFEhttps://www.youtube.com/watch?v=21X5lGlDOfg&ab_channel=NASA,510,2022-10-05 00:09:20
11437,It referred to what it was doing as choking off oxygen to the competition. The most important oxygen that UFC allegedly A foul of the law by cutting off to its competitors is the fighters themselves. There is no negotiating. Very strict never ending contracts and that's the case to this day. Do you wanna see just says oh you wanna fight for us you sign here if you don't want to we've got 20 other guys that'll take your spot 7080 90% of the top fighters under exclusive contract meaning that those fighters are not available to any other MMA promoter Their way out of the very restrictive contract that you have seen post on them Didn't have another All mixed martial arts option because there weren't robust rivals to go sell their work to. On Tuesday afternoon a class action lawsuit was filed in US district court in San Jose against a zumba LLC with fighters kung lee and John Fitch attached to the soup Jackson. Came to me and says hey come I know this lawyer he will help get the fairness for the fighters on you know in in the marketplace and I decided I wanted to step up for all the fighters that being affected More than 6 years ago now group of now all former fighters filed anti-trust class action lawsuit against UFC In broad terms the case is an anti trust case where we're claiming that the UFC is both a monopoly and a monoposony. ,https://www.youtube.com/watch?v=dp8PhLsUcFE,799,2022-10-05 00:10:06
11438,In their comments to me Saying that they see this lawsuit actually as a threat to the ability of businesses to take risks in succeed And that they don't wanna Roll over. That they want to fight it and they want to defeat it. The fighters I talked to describe having side jobs Reliant on UFC in part because Taxes and expenses Making enough money to feel financially secure. Bartender just to make ends meet. Nate Quari told me that over his time in UFC he fought fights while he was tens of thousands of dollars in debt coming into the fight This is just brutal war. For four and a half rounds until one guy's body just gave up and then you find out oh that guy made $60 thousand for that fight. In one of the hearings in this lawsuit Sees attorney argued that if the fighters were really the product if all that UFC were selling were the fighters then the fighters wouldn't need you to see it all that a fighter is not The UFC product ,https://www.youtube.com/watch?v=dp8PhLsUcFEhttps://www.youtube.com/watch?v=21X5lGlDOfg&ab_channel=NASA,511,2022-10-05 00:13:48
11439,"Bartender As a personal trainer just to make ends meet Nate Quari told me that over his time in UFC he fought fights while he was tens of thousands of dollars in debt coming into the fight This is just brutal war. For four and a half rounds until one guy's body just gave up and then you find out oh that guy made $60 thousand for that fight. In one of the hearings in this lawsuit Sees attorney argued that if the fighters were really the product if all that UFC were selling were the fighters then the fighters wouldn't need you to see it all that a fighter is not The UFC product An Apple engineer who makes a cool iPhone is the product that Apple is selling. We the fighters make this whole thing happen. It's been driven by All the greats that have walked before us and that walk this path right now. We are the product. If the fighters are not the product, then go ahead and release us from our contracts. You'll do fine without us. Clearly. It's the identity and rank and popularity of those fighters that attract the eyeballs and make the sport what it is and if you can lock all those up and keep them from other promotions, you can dominate Which is what they've admitted they've done. ",https://www.youtube.com/watch?v=dp8PhLsUcFE,800,2022-10-05 00:14:25
11440,"Look at how lucky you are Well, no, actually, we're fighting for what we believe in We're gonna continue being fighters and that's how we how we're made. Every nation that's a coastal state has some region of the sea floor that falls within their territorial waters and many countries including the US the area that's underwater exceeds the area that's Water. So, huge amounts of nations, areas, and regions are just really unexplored, uncharacterized. We know really know what's there. We know less about our sea bed than we do about the surface of the moon or mars only 20% of it has been napped. ",https://www.youtube.com/watch?v=dp8PhLsUcFEhttps://www.youtube.com/watch?v=21X5lGlDOfg&ab_channel=NASA,512,2022-10-05 00:18:06
11441,"Every nation that's a coastal state has some region of the sea floor that falls within their territorial waters and many countries including the US the area that's underwater exceeds the area that's Water. So, huge amounts of nations, areas, and regions are just really unexplored, uncharacterized. We know really know what's there. We know less about our seabird than we do about the surface of the moon or mars only 20% of it has been mapped A map of the sea floor could lead to all kinds of discoveries like new marine species and rare earth minerals like cobalt that we need for electric cars and mobile phones. The value of all the gold deposits alone on the sea floor is estimated to be around 150 1 trillion dollars. I'm up could also help us when tragedy strikes Like 370 disappeared from radar screened mapping of the ocean floor is being carried out problem is that the southern Indian Ocean is just so incredibly huge Fundamental piece of understanding of who we are, where we are, where things are, once you understand something, you start to value it ",https://www.youtube.com/watch?v=dp8PhLsUcFE,801,2022-10-05 00:18:43
